mal_id,image_url,title,synopsis,is_franchise,year,score,source_LN,source_Manga,source_Original,source_Other,source_VN,genre_Action,genre_Adventure,genre_Comedy,genre_Drama,genre_Fantasy,genre_Gourmet,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Sports,genre_Supernatural,genre_Suspense,demo_Shounen,demo_Seinen,demo_Shoujo,demo_Josei,demo_Kids,season_spring,season_summer,season_winter,studio_rep_quality,producer_rep_quality,studio_rep_hype,studio_experience,episodes_log
54757,https://myanimelist.net/images/anime/1823/154120.webp,3-nen Z-gumi Ginpachi-sensei,"Class 3-Z of Gintama High School—led by teacher Ginpachi Sakata—is known for its eccentric students who have a difficult time with their studies. Moreover, Ginpachi and his students often run into trouble with the school's demanding principal and the class' feared delinquents, who have returned from a suspension.

Despite all the chaos and Ginpachi's idle attitude toward teaching, his students still dearly respect him. Although constantly derailed from their studies, Ginpachi and his zany class always find a way to keep their school days entertaining.

[Written by MAL Rewrite]",0,2025,7.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.302727272727273,7.447766265898528,11.69573629598942,22.0,2.5649493574615367
58146,https://myanimelist.net/images/anime/1347/150603.webp,Tensei Akujo no Kuro Rekishi,"Konoha Satou has a dark history. After all, she spent her teen years writing self-indulgent fantasy romance fics-like her Dark History. But since she's become its most despicable villainess, remembering every last detail is now a matter of life-and-death. Having avoided the first couple of death flags, Satou's suddenly left in the dark when a mysterious stranger returns from the Lily Kingdom-a character she doesn't recall writing in the original script. Although Yomi claims to be her ally, can Satou really trust a character she knows nothing about in such a dangerous world?

(Source: Yen Press)",0,2025,6.73,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.598787878787879,7.119578621615974,11.531871813702741,33.0,2.5649493574615367
60969,https://myanimelist.net/images/anime/1475/152176.webp,Taiyou yori mo Mabushii Hoshi,"Sae Iwata was never cute or dainty like the other girls, and due to her build and strength, she always felt the need to look after her delicate childhood friend and crush, Kouki Kamishiro. But as years passed, Kouki grew taller and more confident, which resulted in them drifting apart.

Toward the end of middle school, Sae reconnects with Kouki. Seeing that Kouki is still the sweet boy she once knew, she realizes that her dormant feelings for him have resurfaced. She tries her best to suppress her emotions—but it becomes even more difficult as, come high school, they end up in the same class. Ignoring her deepening feelings may seem like a fool's errand, but this boy that shines brighter than the sun may just prove to be her destiny.

[Written by MAL Rewrite]",0,2025,7.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.4833333333333325,6.9288685350793955,11.67395244873692,9.0,2.5649493574615367
61142,https://myanimelist.net/images/anime/1025/150482.webp,Sawaranaide Kotesashi-kun,"Seiwa University High School is renowned for its elite athletes and national-level sports teams. Despite not playing any sports himself, Kouyou Kotesashi enters the school hoping to become a sports doctor and accepts a live-in position as a dormitory's caretaker. Upon his arrival, Kotesashi learns that the dorm is also home to five skilled female athletes: Aroma Kusunoki, Miyuki Hongou, Izumi Sumiyoshi, Chiyo Sayamagaoka, and Aoba Kitahara.

Although faced with skepticism, Kotesashi quickly proves his worth by using his vast knowledge of the human body and massage techniques. With a single touch, he identifies what is troubling each of the girls and helps them recover properly. When the chairman promises him a scholarship if he takes care of the girls' well-being, Kotesashi is determined to ensure that they stay in top shape.

[Written by MAL Rewrite]",0,2025,6.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2,6.100555555555555,11.280854684256028,5.0,2.5649493574615367
59623,https://myanimelist.net/images/anime/1104/151524.webp,Wandance,"As Kaboku ""Kabo"" Kotani enrolls in Ichiran High School, he hopes to spend his high school days quietly to avoid standing out from everyone else because of his stuttering. While his friends join the school's basketball club, he looks to the dance club instead. However, due to an embarrassing memory from middle school, Koba has avoided dancing in front of others again, keeping him from joining the club.

Things begin to change when Kabo spots his cute classmate Hikari Wanda dancing. As the two learn about each other, Wanda admits that she is not great with words either and prefers to express herself with her performances. This sparks a light in Kabo, and he decides to join the dance club despite his uncomfortable past. With Wanda and his new clubmates supporting him, Kabo sets out to improve his dancing, express himself freely, and create unforgettable memories one step at a time.

[Written by MAL Rewrite]",0,2025,6.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6.849807692307692,7.30282059583956,11.954083497919124,13.5,2.5649493574615367
60933,https://myanimelist.net/images/anime/1888/151887.webp,Chanto Suenai Kyuuketsuki-chan,"In the city of Kashinokidai, where humans coexist with other beings, one individual stands out even among this diversity. Transfer student Luna Ishikawa, a vampire with a cool and mysterious aura, captivates her classmates and gains instant popularity.

Tatsuta Ootori, an otherwise unremarkable boy, believes that Ishikawa is far beyond his reach. However, when the two are paired for cleaning duty, Ootori discovers that beneath Luna's composed exterior lies an ironic secret. She cannot properly suck blood, forcing her to eat snacks to hide her weakness—but no amount ever seems to satisfy her.

Determined to help Luna master the very skill that defines her kind, Tatsuta offers himself as her practice partner. Through trial, error, and multiple bandages, their unassuming high school days take on a peculiar warmth—one where Luna no longer needs to act flawlessly and can simply be her natural, adorably awkward self.

[Written by MAL Rewrite]",0,2025,6.86,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.233,6.99014558552183,12.499104507306168,10.0,2.5649493574615367
60765,https://myanimelist.net/images/anime/1810/153334.webp,Kimi to Koete Koi ni Naru,"When high schooler Mari bumps into a fellow tardy student, she's surprised to find out he's a beastfolk who's to attend her school! After all, it's not rare for beastfolk to coexist alongside humans, but it's still uncommon, with the prejudice and all. Nervous to meet one at first, Mari soon learns there's more to him than his furry exterior. In fact, the more she gets to know him, the more she finds herself drawn to him, his steadfastness, his kindheartedness, and... his body...

(Source: Yen Press)",0,2025,7.14,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.9,7.189980158730158,12.521804493866211,4.0,2.5649493574615367
61517,https://myanimelist.net/images/anime/1282/151476.webp,Kingdom 6th Season,"In ancient China, during the Warring States period, a former servant named Xin rises through the ranks with a dream: to become the greatest general under the heavens. Fighting alongside King Ying Zheng of Qin—who seeks to unify China and end the chaos—Xin leads his own unit, the Fei Xin Force, onto the battlefield.

With power reclaimed from the influential Chancellor Buwei Lü, King Ying Zheng begins laying the groundwork for a new, unified legal state with the support of key allies like strategist Changping Jun and legalist Li Si.

As Qin launches a campaign to seize new territory from the state of Zhao, their advance is halted by the brilliant strategist, Li Mu. In response, Changping Jun devises a bold plan: to bypass Zhao's defenses and strike at the key city of Gyou, near Zhao's capital.

To carry out this risky maneuver, a powerful coalition army is formed—led by the tacticians Ou Sen (Wang Jian), Kan Ki (Huan Yi), and the warrior queen Yo Tan Wa (Yang Duanhe). Joining them are the next generation of Qin commanders: Xin's Fei Xin Force, Mou Ten (Meng Tian)'s Gaku Ka Unit, and Ou Hon (Wang Ben)'s Gyoku Hou Unit, each operating independently.

The fierce battle for Gyou begins, as the future of Qin's unification hangs in the balance.

(Source: MAL News)",1,2025,8.67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.868910256410256,7.4542887445887445,12.251059953076991,9.5,2.6390573296152584
61773,https://myanimelist.net/images/anime/1148/150376.webp,Let's Play: Quest-darake no My Life,"Through her college years, Sam Young devoted hours upon hours to developing her adventure puzzle game, Ruminate. Despite being very ill as a child, Sam aspires to become a true game developer. But when her favorite gaming streamer, Marshall Law, tests the game, he horribly misunderstands it and declares it the worst game he has ever played. As a result, his fans bombard Sam's game with negative reviews, jeopardizing her dreams.

To make matters worse, Marshall moves in as Sam's new neighbor, unaware that she is the developer he so harshly criticized. Although he appears caring and kind, she struggles to befriend him. Before she can develop her second game, Evermake, Sam must first figure out a way to repair her ruined reputation.

[Written by MAL Rewrite]",0,2025,6.76,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.930833333333334,6.9618618054327825,11.552953064041954,60.0,2.5649493574615367
58772,https://myanimelist.net/images/anime/1619/151364.webp,Kakuriyo no Yadomeshi Ni,Second season of Kakuriyo no Yadomeshi.,1,2025,6.84,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5875,6.91276726783901,11.411892871917045,4.5,2.5649493574615367
60781,https://myanimelist.net/images/anime/1631/153644.webp,Alma-chan wa Kazoku ni Naritai,"The Apotheosis Loyal Maneuver Arms—Alma—is the flagship prototype of Enji Kamisato and Suzume Yobane, two gifted researchers disillusioned by the arrogance of their peers. Although designed for combat, Alma's daily life ironically unfolds far from any battlefield, as she is fine-tuned for ordinary society. Nevertheless, within the modest household she shares with her creators-turned-parents, she learns the subtleties of being human little by little.

Meanwhile, Enji and Suzume, as self-proclaimed rivals, remain oblivious to how transparent their affection for each other truly is. Alma, observing their every exchange with methodical precision, is hardly deceived. As the pair continue their quarrels under the guise of research, Alma adapts to the rhythm of a homely life—finding comfort in the everyday shenanigans that make them a family.

[Written by MAL Rewrite]",0,2025,7.09,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.8375,7.063282375848987,11.950413973242298,4.0,2.4849066497880004
57859,https://myanimelist.net/images/anime/1617/151874.webp,Egao no Taenai Shokuba desu.,"New shoujo manga artist Nana Futami works hard every day while being supported by Kaede Satou, her female editor who is older than her, and Mizuki Hazama, her assistant. According to the girl herself, she sometimes drums up intense daydream delusions of occupational illness! A working girls comedy set in the entertainment industry, brought to you by an author who always draws various girls.

(Source: Kodansha, translated)",0,2025,7.47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.75,6.896192121133008,10.106060982105628,1.0,2.6390573296152584
61269,https://myanimelist.net/images/anime/1776/151242.webp,Digimon Beatbreak,"Tomorou Tenma possesses a uniquely strong e-Pulse—the energy created by human thoughts and emotions that powers egg-shaped AI devices named Sapotama. The world's everyday life relies on the assistance of Sapotamas, but the force of Tomorou's e-Pulse often causes glitches in them. One night, a strange creature calling itself Gekkoumon emerges from his device and insists on eating Tomorou's e-Pulse.

Gekkoumon is a Digimon, a creature feeding on e-Pulse that was born from an error in Sapotamas. Some Digimon completely drain humans of their energy, leaving them in a comatose state known as Cold Heart. When Tomorou's older brother, Asuka, becomes a victim of this phenomenon, Tomorou vows to avenge him.

Tomorou meets a group of Digimon-wielders called Glowing Dawn, who hunt down rogue Digimon for bounties. Their leader, Kyou Sawashiro, explains that there might still be hope for Asuka's recovery. Although Tomorou struggles to trust these strangers, he decides to join them, as he realizes that saving his brother may not be achievable on his own.

[Written by MAL Rewrite]",0,2025,7.18,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.21125,6.750718954248366,10.646710776517509,24.0,0.0
61072,https://myanimelist.net/images/anime/1681/151599.webp,Shuumatsu Touring,"All alone after the end of days, two girls bike through the empty ruins of Japan—and they're not about to let the collapse of civilization get in the way of sightseeing! Even when the world ends, their journey goes on.

(Source: Yen Press)",0,2025,6.78,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.544,7.131148275775492,13.000710864969525,5.0,2.5649493574615367
56877,https://myanimelist.net/images/anime/1078/151796.webp,Ao no Orchestra Season 2,"Following the regular summer concert and retirement of the third-year members, Umimaku High School's Orchestra Club shifts its efforts to the upcoming national competition with a refreshed line-up focusing on the second-year members.

Amidst the cacophony produced by the inconsistent motivation levels and understanding of their repertoire, the orchestra club members struggle to achieve their ideal sound...",1,2025,7.52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.474285714285714,7.2895916666666665,10.218058430452048,7.0,3.091042453358316
62144,https://myanimelist.net/images/anime/1311/151227.webp,"Potion, Wagami wo Tasukeru","Kaede Yakumo, an ordinary 17-year-old high school girl, unexpectedly wakes up in another world with only her backpack alongside her. After aimlessly wandering around trying to understand her whereabouts, Kaede gives up and decides to look for anything useful in her belongings, which leads her to discover an unfamiliar book. Inside, the book lists recipes for producing potions using a simple command word, ""create,"" and a note telling her to think of this new experience as a game.

With a clear path laid out in front of her, Kaede vows to use the potions she crafts for her survival—and hopefully find the person who unfairly transported her to this world in order to return home.

[Written by MAL Rewrite]",0,2025,6.43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.355333333333333,6.832075000000001,9.739791459865339,4.0,2.5649493574615367
57189,https://myanimelist.net/images/anime/1669/151736.webp,Debu to Love to Ayamachi to!,"""This is the punishment for a fat, ugly girl like me falling in love with someone as beautiful as you..."" Yumeko had a mountain of complexes about herself. Then, a terrible accident befalls her. Though somehow saved from the brink of death, Yumeko wakes up a completely different person. ""This is...me...?! I'm SO cute!!"" Those around her can't hide their surprise and wonderment at this 180°change... But, Yumeko's new hyper-positive attitude starts to change her surroundings, too. Worries and complexes can affect anyone, and Yumeko will chop right through those of her various supporting characters!! In love, work, friendship... And an attempted murder case?! This frenzied romantic comedy will leave you bubbling with energy!

(Source: Solmare Publishing)",0,2025,6.68,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.665,6.974630723343469,11.412303703659575,2.0,2.5649493574615367
61067,https://myanimelist.net/images/anime/1296/152147.webp,Ninja to Gokudou,"Since ancient times, the ninja and the yakuza have been at war, spilling blood around the world as empires rise and fall. So when, in the modern age, Shinoha, a ninja, meets Kiwami, a gangster following the path of the yakuza—the gokudo—and discovers they have common interests, the obvious assumption is that nothing good can come of it. But can it be that one burgeoning bromance will shake up a 300-year grudge?

Who will win the struggle for real ultimate power?

(Source: Kodansha USA)",0,2025,6.42,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.598787878787879,7.1153007449945465,11.531871813702741,33.0,2.5649493574615367
60378,https://myanimelist.net/images/anime/1736/152179.webp,Shabake,"In the Edo period, Ichitarou, the young heir to a large apothecary shop, has always been stuck in his room due to his weak constitution. As unpleasant rumors about his condition surround him, his grandfather prays for a god to send spirits that will protect the sickly boy. These two guardians, Sasuke and Nikichi, will remain by Ichitarou's side for life and safeguard his health.

As years pass, Ichitarou leaves his room more often, wanting to be helpful and ignoring those who insist that he keep resting instead. One day, Ichitarou sneaks outside without his guardians and ends up staying out until nightfall. On his way home, a bloody man suddenly begins chasing him! The quick-witted Ichitarou is able to escape and discovers the brutal murder scene.

The next day, Ichitarou hears about the murder, but there is something odd about the story—the victim had a different mortal wound from what he saw. With the murderer still at large, Ichitarou continues to gather more details about the peculiar case from humans and spirits alike, which might just lead him to unravel the mystery.

[Written by MAL Rewrite]",0,2025,6.51,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.302727272727273,7.146960285833122,11.69573629598942,22.0,2.6390573296152584
62428,https://myanimelist.net/images/anime/1889/151926.webp,Heika Watashi wo Wasurete Kudasai,"Lunia, the eldest daughter of Count Persephone, has been mistreated and cast aside by her family. One day, a letter arrives declaring that she has been chosen to marry Hades Khronoa, the duke of the Khronoa family. Although they are known as the Lords of Death and the Empire's watchdogs, Lunia humbly accepts, relieved to finally escape her father's house.

However, when she arrives at her new home, Hades refuses to love or touch her. Lunia at first agrees, but she worries about her new husband's safety. The Khronoa family heads, though powerful, are cursed to go mad or die by the age of thirty unless they conceive a child with a bride chosen by God. Priests of the empire, worried that the nation will fall should Hades die, pressures Luna into drugging him.

Seven years later, after fleeing the duke's mansion, Lunia is secretly raising her twin sons, Uranus and Helios, in a neighboring country. On the night of their conception, she had a vision of them fighting under the Khronoa family crest, fearing that they will hate each other under the power of the cursed Khronoa bloodline. Despite her concealment, Hades eventually finds her, demanding answers about why she saved him and why she ran away.

[Written by MAL Rewrite]",0,2025,5.67,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.355333333333333,6.917897135416666,9.739791459865339,4.0,2.5649493574615367
62126,https://myanimelist.net/images/anime/1421/154342.webp,SI-VIS: The Sound of Heroes,"SI-VIS is a co-ed music group, led by Yosuke, shaking up the global music scene with their unmatched vocals and performances. However, they are actually heroes in disguise, battling against mysterious forces threatening the world. They convert audience energy at live performances into combat power. Luckily, the battles appear to be ordinary concerts to the public, keeping their identity a secret.

(Source: Crunchyroll)",0,2025,6.36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.228,7.193705405646985,11.62850162281771,5.0,3.2188758248682006
62378,https://myanimelist.net/images/anime/1333/151768.webp,Ganglion,"Early 2000s Tokyo. Isobe, a combatant for the evil corporation Ganglion, spends his days on the battlefield. Whether it's the ""Tokyo Cedar Pollen Operation"" or the ""Mount Fuji Demolition Plan,"" he faces off in nothing but a bodysuit, only to be crushed by the hero Hopeman time and again. As he struggles under unreasonable bosses during the dawn of compliance, his story unfolds—a workplace drama dedicated to all who work, following the bittersweet life of a salaryman soldier.

(Source: MAL News)",0,2025,6.44,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.917897135416666,7.203739316239316,12.255179069827948,0.0,3.2188758248682006
62066,https://myanimelist.net/images/anime/1090/151875.webp,Monster Strike: Deadverse Reloaded,"Rinne is a girl who cannot see other people's faces. Born into a family whose job it is to exorcise supernatural beings, she sets out on her first mission, but encounters an enemy far more bizarre than she expected. She finds herself in danger.

After being rescued by a mysterious man named Jugemu, Rinne learns that all worlds, including the one she lives in, known as ""Strike Worlds,"" are under threat. As she travels with Jugemu through a number of worlds that are coming to an end, she forms bonds with him...

(Source: Official Site)",0,2025,5.84,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.672222222222222,7.198599033816425,11.11473053164674,9.0,2.3978952727983707
61184,https://myanimelist.net/images/anime/1614/153337.webp,Nohara Hiroshi: Hiru Meshi no Ryuugi,"This series follows Hiroshi Nohara's ultimate lunchtime philosophy, as he carefully selects and enjoys his midday meals within the constraints of a limited budget and break time.

But it's not just about savoring food—Hiroshi delves into cooking trivia, preparation methods, and the everyday dilemmas of a salaryman. From debating whether to treat his juniors to lunch, to finding quick meals between sales meetings, and even venting about his boss, the series is packed with relatable moments for working professionals.

(Source: MAL News)",0,2025,6.71,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.406666666666666,6.6973460185230325,10.122977771885768,6.0,2.5649493574615367
62496,https://myanimelist.net/images/anime/1279/154187.webp,2200-nen Neko no Kuni Nippon,"Takes place in the year 2200, where Japan has become a land of cats as the human population's birth rate has declined. In this future world, cats can talk, learn, and work. The story follows a high school girl and her argumentative cat.

(Source: ANN)",0,2025,5.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.355333333333333,6.917897135416666,9.739791459865339,4.0,2.5649493574615367
60551,https://myanimelist.net/images/anime/1223/151728.webp,Hyakushou Kizoku 3rd Season,Third season of Hyakushou Kizoku.,1,2025,6.83,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.709999999999999,6.917897135416666,7.764296006450518,5.0,2.5649493574615367
62643,https://myanimelist.net/images/anime/1684/154189.webp,Anila to Cocora,"Centers on sea otter brothers Anila and Cocora, who live at a certain aquarium. Anila is the older brother who is cool, but also has a naive side. The younger brother Cocora is a passionate otter who adores his older brother.

(Source: ANN)",0,2025,5.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,5.395,8.088766471670725,3.0,2.6390573296152584
62682,https://myanimelist.net/images/anime/1508/152511.webp,Sawaranaide Kotesashi-kun Mini Anime Gekijou,A weekly mini anime shown with each episode of Sawaranaide Kotesashi-kun exclusively on the AT-X broadcast of the TV anime and online on OceanVeil.,0,2025,5.73,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.917897135416666,6.917897135416666,12.255179069827948,0.0,2.5649493574615367
