mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
61142,https://myanimelist.net/images/anime/1025/150482.webp,Sawaranaide Kotesashi-kun,"Seiwa University High School is renowned for its elite athletes and national-level sports teams. Despite not playing any sports himself, Kouyou Kotesashi enters the school hoping to become a sports doctor and accepts a live-in position as a dormitory's caretaker. Upon his arrival, Kotesashi learns that the dorm is also home to five skilled female athletes: Aroma Kusunoki, Miyuki Hongou, Izumi Sumiyoshi, Chiyo Sayamagaoka, and Aoba Kitahara.

Although faced with skepticism, Kotesashi quickly proves his worth by using his vast knowledge of the human body and massage techniques. With a single touch, he identifies what is troubling each of the girls and helps them recover properly. When the chairman promises him a scholarship if he takes care of the girls' well-being, Kotesashi is determined to ensure that they stay in top shape.

[Written by MAL Rewrite]",Web manga,"['Sports', 'Ecchi']",[],0,42244,12,2025,fall,"[2640, 2892, 3112]",[2314],6.13
59623,https://myanimelist.net/images/anime/1104/151524.webp,Wandance,"As Kaboku ""Kabo"" Kotani enrolls in Ichiran High School, he hopes to spend his high school days quietly to avoid standing out from everyone else because of his stuttering. While his friends join the school's basketball club, he looks to the dance club instead. However, due to an embarrassing memory from middle school, Koba has avoided dancing in front of others again, keeping him from joining the club.

Things begin to change when Kabo spots his cute classmate Hikari Wanda dancing. As the two learn about each other, Wanda admits that she is not great with words either and prefers to express herself with her performances. This sparks a light in Kabo, and he decides to join the dance club despite his uncomfortable past. With Wanda and his new clubmates supporting him, Kabo sets out to improve his dancing, express himself freely, and create unforgettable memories one step at a time.

[Written by MAL Rewrite]",Manga,['Sports'],['Seinen'],0,41192,12,2025,fall,"[55, 159, 517, 1294, 3216]","[11, 1099]",6.98
60933,https://myanimelist.net/images/anime/1888/151887.webp,Chanto Suenai Kyuuketsuki-chan,"In the city of Kashinokidai, where humans coexist with other beings, one individual stands out even among this diversity. Transfer student Luna Ishikawa, a vampire with a cool and mysterious aura, captivates her classmates and gains instant popularity.

Tatsuta Ootori, an otherwise unremarkable boy, believes that Ishikawa is far beyond his reach. However, when the two are paired for cleaning duty, Ootori discovers that beneath Luna's composed exterior lies an ironic secret. She cannot properly suck blood, forcing her to eat snacks to hide her weakness—but no amount ever seems to satisfy her.

Determined to help Luna master the very skill that defines her kind, Tatsuta offers himself as her practice partner. Through trial, error, and multiple bandages, their unassuming high school days take on a peculiar warmth—one where Luna no longer needs to act flawlessly and can simply be her natural, adorably awkward self.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Fantasy']",['Shounen'],0,39195,12,2025,fall,"[104, 238, 460, 719, 1211, 1412, 1583, 1696, 1986, 2185, 2425, 2751]",[91],6.86
60765,https://myanimelist.net/images/anime/1810/153334.webp,Kimi to Koete Koi ni Naru,"When high schooler Mari bumps into a fellow tardy student, she's surprised to find out he's a beastfolk who's to attend her school! After all, it's not rare for beastfolk to coexist alongside humans, but it's still uncommon, with the prejudice and all. Nervous to meet one at first, Mari soon learns there's more to him than his furry exterior. In fact, the more she gets to know him, the more she finds herself drawn to him, his steadfastness, his kindheartedness, and... his body...

(Source: Yen Press)",Web manga,"['Fantasy', 'Romance']",[],0,38719,12,2025,fall,"[719, 1365, 3103, 3156]",[1237],7.14
61517,https://myanimelist.net/images/anime/1282/151476.webp,Kingdom 6th Season,"In ancient China, during the Warring States period, a former servant named Xin rises through the ranks with a dream: to become the greatest general under the heavens. Fighting alongside King Ying Zheng of Qin—who seeks to unify China and end the chaos—Xin leads his own unit, the Fei Xin Force, onto the battlefield.

With power reclaimed from the influential Chancellor Buwei Lü, King Ying Zheng begins laying the groundwork for a new, unified legal state with the support of key allies like strategist Changping Jun and legalist Li Si.

As Qin launches a campaign to seize new territory from the state of Zhao, their advance is halted by the brilliant strategist, Li Mu. In response, Changping Jun devises a bold plan: to bypass Zhao's defenses and strike at the key city of Gyou, near Zhao's capital.

To carry out this risky maneuver, a powerful coalition army is formed—led by the tacticians Ou Sen (Wang Jian), Kan Ki (Huan Yi), and the warrior queen Yo Tan Wa (Yang Duanhe). Joining them are the next generation of Qin commanders: Xin's Fei Xin Force, Mou Ten (Meng Tian)'s Gaku Ka Unit, and Ou Hon (Wang Ben)'s Gyoku Hou Unit, each operating independently.

The fierce battle for Gyou begins, as the future of Qin's unification hangs in the balance.

(Source: MAL News)",Manga,['Action'],['Seinen'],1,38026,13,2025,fall,"[1284, 1365, 1797]","[1, 1998]",8.67
61773,https://myanimelist.net/images/anime/1148/150376.webp,Let's Play: Quest-darake no My Life,"Through her college years, Sam Young devoted hours upon hours to developing her adventure puzzle game, Ruminate. Despite being very ill as a child, Sam aspires to become a true game developer. But when her favorite gaming streamer, Marshall Law, tests the game, he horribly misunderstands it and declares it the worst game he has ever played. As a result, his fans bombard Sam's game with negative reviews, jeopardizing her dreams.

To make matters worse, Marshall moves in as Sam's new neighbor, unaware that she is the developer he so harshly criticized. Although he appears caring and kind, she struggles to befriend him. Before she can develop her second game, Evermake, Sam must first figure out a way to repair her ruined reputation.

[Written by MAL Rewrite]",Other,"['Drama', 'Romance']",[],0,33025,12,2025,fall,"[169, 460, 735, 769, 1412, 1468, 1499, 1556, 1563]",[28],6.76
58772,https://myanimelist.net/images/anime/1619/151364.webp,Kakuriyo no Yadomeshi Ni,Second season of Kakuriyo no Yadomeshi.,Light novel,"['Drama', 'Fantasy', 'Gourmet', 'Romance']",[],1,30676,12,2025,fall,"[464, 719, 1468, 1612]","[3, 2622]",6.84
60781,https://myanimelist.net/images/anime/1631/153644.webp,Alma-chan wa Kazoku ni Naritai,"The Apotheosis Loyal Maneuver Arms—Alma—is the flagship prototype of Enji Kamisato and Suzume Yobane, two gifted researchers disillusioned by the arrogance of their peers. Although designed for combat, Alma's daily life ironically unfolds far from any battlefield, as she is fine-tuned for ordinary society. Nevertheless, within the modest household she shares with her creators-turned-parents, she learns the subtleties of being human little by little.

Meanwhile, Enji and Suzume, as self-proclaimed rivals, remain oblivious to how transparent their affection for each other truly is. Alma, observing their every exchange with methodical precision, is hardly deceived. As the pair continue their quarrels under the guise of research, Alma adapts to the rhythm of a homely life—finding comfort in the everyday shenanigans that make them a family.

[Written by MAL Rewrite]",Web manga,"['Comedy', 'Romance', 'Sci-Fi']",[],0,30250,11,2025,fall,"[104, 238, 1355, 1604, 1696, 2185, 2425, 2545, 2640]",[1693],7.09
57859,https://myanimelist.net/images/anime/1617/151874.webp,Egao no Taenai Shokuba desu.,"New shoujo manga artist Nana Futami works hard every day while being supported by Kaede Satou, her female editor who is older than her, and Mizuki Hazama, her assistant. According to the girl herself, she sometimes drums up intense daydream delusions of occupational illness! A working girls comedy set in the entertainment industry, brought to you by an author who always draws various girls.

(Source: Kodansha, translated)",Web manga,['Comedy'],[],0,26492,13,2025,fall,"[144, 238, 460, 1041, 1211, 1817, 1986, 2185, 2751, 3224]",[2698],7.47
61269,https://myanimelist.net/images/anime/1776/151242.webp,Digimon Beatbreak,"Tomorou Tenma possesses a uniquely strong e-Pulse—the energy created by human thoughts and emotions that powers egg-shaped AI devices named Sapotama. The world's everyday life relies on the assistance of Sapotamas, but the force of Tomorou's e-Pulse often causes glitches in them. One night, a strange creature calling itself Gekkoumon emerges from his device and insists on eating Tomorou's e-Pulse.

Gekkoumon is a Digimon, a creature feeding on e-Pulse that was born from an error in Sapotamas. Some Digimon completely drain humans of their energy, leaving them in a comatose state known as Cold Heart. When Tomorou's older brother, Asuka, becomes a victim of this phenomenon, Tomorou vows to avenge him.

Tomorou meets a group of Digimon-wielders called Glowing Dawn, who hunt down rogue Digimon for bounties. Their leader, Kyou Sawashiro, explains that there might still be hope for Asuka's recovery. Although Tomorou struggles to trust these strangers, he decides to join them, as he realizes that saving his brother may not be achievable on his own.

[Written by MAL Rewrite]",Other,"['Action', 'Fantasy', 'Sci-Fi']",[],0,25614,0,2025,fall,"[127, 169, 1761]",[18],7.18
61072,https://myanimelist.net/images/anime/1681/151599.webp,Shuumatsu Touring,"All alone after the end of days, two girls bike through the empty ruins of Japan—and they're not about to let the collapse of civilization get in the way of sightseeing! Even when the world ends, their journey goes on.

(Source: Yen Press)",Manga,"['Adventure', 'Sci-Fi', 'Slice of Life']",['Seinen'],0,23194,12,2025,fall,"[17, 76, 306, 1211, 1261, 1416, 1554, 1696]",[852],6.78
56877,https://myanimelist.net/images/anime/1078/151796.webp,Ao no Orchestra Season 2,"Following the regular summer concert and retirement of the third-year members, Umimaku High School's Orchestra Club shifts its efforts to the upcoming national competition with a refreshed line-up focusing on the second-year members.

Amidst the cacophony produced by the inconsistent motivation levels and understanding of their repertoire, the orchestra club members struggle to achieve their ideal sound...",Web manga,['Drama'],[],1,17439,21,2025,fall,"[111, 1797]",[22],7.52
62144,https://myanimelist.net/images/anime/1311/151227.webp,"Potion, Wagami wo Tasukeru","Kaede Yakumo, an ordinary 17-year-old high school girl, unexpectedly wakes up in another world with only her backpack alongside her. After aimlessly wandering around trying to understand her whereabouts, Kaede gives up and decides to look for anything useful in her belongings, which leads her to discover an unfamiliar book. Inside, the book lists recipes for producing potions using a simple command word, ""create,"" and a note telling her to think of this new experience as a game.

With a clear path laid out in front of her, Kaede vows to use the potions she crafts for her survival—and hopefully find the person who unfairly transported her to this world in order to return home.

[Written by MAL Rewrite]",Light novel,['Fantasy'],[],0,17226,12,2025,fall,"[315, 1211, 1549, 1996]","[2844, 2983]",6.43
57189,https://myanimelist.net/images/anime/1669/151736.webp,Debu to Love to Ayamachi to!,"""This is the punishment for a fat, ugly girl like me falling in love with someone as beautiful as you..."" Yumeko had a mountain of complexes about herself. Then, a terrible accident befalls her. Though somehow saved from the brink of death, Yumeko wakes up a completely different person. ""This is...me...?! I'm SO cute!!"" Those around her can't hide their surprise and wonderment at this 180°change... But, Yumeko's new hyper-positive attitude starts to change her surroundings, too. Worries and complexes can affect anyone, and Yumeko will chop right through those of her various supporting characters!! In love, work, friendship... And an attempted murder case?! This frenzied romantic comedy will leave you bubbling with energy!

(Source: Solmare Publishing)",Web manga,"['Comedy', 'Romance']",['Shoujo'],0,16998,12,2025,fall,"[109, 719, 843, 1011, 1211, 1344, 1500, 1604, 1817, 1986, 2071, 2228, 3225]",[553],6.68
61067,https://myanimelist.net/images/anime/1296/152147.webp,Ninja to Gokudou,"Since ancient times, the ninja and the yakuza have been at war, spilling blood around the world as empires rise and fall. So when, in the modern age, Shinoha, a ninja, meets Kiwami, a gangster following the path of the yakuza—the gokudo—and discovers they have common interests, the obvious assumption is that nothing good can come of it. But can it be that one burgeoning bromance will shake up a 300-year grudge?

Who will win the struggle for real ultimate power?

(Source: Kodansha USA)",Web manga,['Action'],[],0,16223,12,2025,fall,"[159, 306, 1003, 1418, 1899, 3106]",[37],6.42
60378,https://myanimelist.net/images/anime/1736/152179.webp,Shabake,"In the Edo period, Ichitarou, the young heir to a large apothecary shop, has always been stuck in his room due to his weak constitution. As unpleasant rumors about his condition surround him, his grandfather prays for a god to send spirits that will protect the sickly boy. These two guardians, Sasuke and Nikichi, will remain by Ichitarou's side for life and safeguard his health.

As years pass, Ichitarou leaves his room more often, wanting to be helpful and ignoring those who insist that he keep resting instead. One day, Ichitarou sneaks outside without his guardians and ends up staying out until nightfall. On his way home, a bloody man suddenly begins chasing him! The quick-witted Ichitarou is able to escape and discovers the brutal murder scene.

The next day, Ichitarou hears about the murder, but there is something odd about the story—the victim had a different mortal wound from what he saw. With the murderer still at large, Ichitarou continues to gather more details about the peculiar case from humans and spirits alike, which might just lead him to unravel the mystery.

[Written by MAL Rewrite]",Novel,"['Drama', 'Mystery', 'Supernatural']",[],0,14794,13,2025,fall,"[17, 53, 166, 169, 719, 1550, 2425]",[1258],6.51
62428,https://myanimelist.net/images/anime/1889/151926.webp,Heika Watashi wo Wasurete Kudasai,"Lunia, the eldest daughter of Count Persephone, has been mistreated and cast aside by her family. One day, a letter arrives declaring that she has been chosen to marry Hades Khronoa, the duke of the Khronoa family. Although they are known as the Lords of Death and the Empire's watchdogs, Lunia humbly accepts, relieved to finally escape her father's house.

However, when she arrives at her new home, Hades refuses to love or touch her. Lunia at first agrees, but she worries about her new husband's safety. The Khronoa family heads, though powerful, are cursed to go mad or die by the age of thirty unless they conceive a child with a bride chosen by God. Priests of the empire, worried that the nation will fall should Hades die, pressures Luna into drugging him.

Seven years later, after fleeing the duke's mansion, Lunia is secretly raising her twin sons, Uranus and Helios, in a neighboring country. On the night of their conception, she had a vision of them fighting under the Khronoa family crest, fearing that they will hate each other under the power of the cursed Khronoa bloodline. Despite her concealment, Hades eventually finds her, demanding answers about why she saved him and why she ran away.

[Written by MAL Rewrite]",Manga,"['Fantasy', 'Romance']",[],0,11314,12,2025,fall,[1882],"[2844, 2983]",5.67
62126,https://myanimelist.net/images/anime/1421/154342.webp,SI-VIS: The Sound of Heroes,"SI-VIS is a co-ed music group, led by Yosuke, shaking up the global music scene with their unmatched vocals and performances. However, they are actually heroes in disguise, battling against mysterious forces threatening the world. They convert audience energy at live performances into combat power. Luckily, the battles appear to be ordinary concerts to the public, keeping their identity a secret.

(Source: Crunchyroll)",Original,['Action'],[],0,9426,24,2025,fall,"[17, 169, 213, 757, 1468]",[1244],6.36
62378,https://myanimelist.net/images/anime/1333/151768.webp,Ganglion,"Early 2000s Tokyo. Isobe, a combatant for the evil corporation Ganglion, spends his days on the battlefield. Whether it's the ""Tokyo Cedar Pollen Operation"" or the ""Mount Fuji Demolition Plan,"" he faces off in nothing but a bodysuit, only to be crushed by the hero Hopeman time and again. As he struggles under unreasonable bosses during the dawn of compliance, his story unfolds—a workplace drama dedicated to all who work, following the bittersweet life of a salaryman soldier.

(Source: MAL News)",Manga,"['Action', 'Comedy']",[],0,8704,24,2025,fall,"[238, 1820, 2640, 3206, 3218]",[3186],6.44
62066,https://myanimelist.net/images/anime/1090/151875.webp,Monster Strike: Deadverse Reloaded,"Rinne is a girl who cannot see other people's faces. Born into a family whose job it is to exorcise supernatural beings, she sets out on her first mission, but encounters an enemy far more bizarre than she expected. She finds herself in danger.

After being rescued by a mysterious man named Jugemu, Rinne learns that all worlds, including the one she lives in, known as ""Strike Worlds,"" are under threat. As she travels with Jugemu through a number of worlds that are coming to an end, she forms bonds with him...

(Source: Official Site)",Game,"['Action', 'Fantasy']",[],0,5441,10,2025,fall,"[306, 1406, 1966, 2681]",[96],5.84
61184,https://myanimelist.net/images/anime/1614/153337.webp,Nohara Hiroshi: Hiru Meshi no Ryuugi,"This series follows Hiroshi Nohara's ultimate lunchtime philosophy, as he carefully selects and enjoys his midday meals within the constraints of a limited budget and break time.

But it's not just about savoring food—Hiroshi delves into cooking trivia, preparation methods, and the everyday dilemmas of a salaryman. From debating whether to treat his juniors to lunch, to finding quick meals between sales meetings, and even venting about his boss, the series is packed with relatable moments for working professionals.

(Source: MAL News)",Manga,"['Comedy', 'Gourmet']",[],0,4339,12,2025,fall,"[55, 247, 1377, 2118, 2185, 2424]",[276],6.71
62496,https://myanimelist.net/images/anime/1279/154187.webp,2200-nen Neko no Kuni Nippon,"Takes place in the year 2200, where Japan has become a land of cats as the human population's birth rate has declined. In this future world, cats can talk, learn, and work. The story follows a high school girl and her argumentative cat.

(Source: ANN)",4-koma manga,"['Sci-Fi', 'Slice of Life']",[],0,2141,12,2025,fall,[],"[2844, 2983]",5.66
62522,https://myanimelist.net/images/anime/1657/152125.webp,Chou Futsuu Mahou Shoujo Asumi Toruverse,"Mito Hamajoh, a second-year middle school student living in Chiba City, has always struggled with being ""normal."" Then, just before summer vacation, a mysterious transfer student, Asumi Chishiro, who dares to say, ""I'm not interested in normal things,"" arrives.

(Source: X, translated)",Original,['Comedy'],[],1,1745,13,2025,fall,[61],[2080],
60551,https://myanimelist.net/images/anime/1223/151728.webp,Hyakushou Kizoku 3rd Season,Third season of Hyakushou Kizoku.,Manga,['Comedy'],['Shoujo'],1,1717,12,2025,fall,[],[1229],6.83
54160,https://myanimelist.net/images/anime/1424/151473.webp,Future Kid Takara,"Future Kid Takara will be an action-packed, family-oriented film set in a dystopian future. The adventure story will feature a girl named Sara who is time warped into the year 2100, where she and the protagonist Takara try to navigate a world ravaged by the effects of global warming. Title and story subject to change

(Source: Kickstarter)",Original,['Drama'],[],0,1246,11,2025,fall,[],[13],
62643,https://myanimelist.net/images/anime/1684/154189.webp,Anila to Cocora,"Centers on sea otter brothers Anila and Cocora, who live at a certain aquarium. Anila is the older brother who is cool, but also has a naive side. The younger brother Cocora is a passionate otter who adores his older brother.

(Source: ANN)",Original,['Slice of Life'],[],0,1241,13,2025,fall,"[1077, 3307]",[432],5.46
62682,https://myanimelist.net/images/anime/1508/152511.webp,Sawaranaide Kotesashi-kun Mini Anime Gekijou,A weekly mini anime shown with each episode of Sawaranaide Kotesashi-kun exclusively on the AT-X broadcast of the TV anime and online on OceanVeil.,Web manga,['Comedy'],[],0,736,12,2025,fall,[],[],5.73
60983,https://myanimelist.net/images/anime/1191/151082.webp,Kagaku x Bouken Survival! 2nd Season,Second season of Kagaku x Bouken Survival!.,Manga,"['Action', 'Comedy']",['Shounen'],1,589,19,2025,fall,[],[36],
62268,https://myanimelist.net/images/anime/1334/151528.webp,Chikyuu no Latair,,Picture book,[],[],0,409,5,2025,fall,[2174],[3197],
62231,https://myanimelist.net/images/anime/1017/151409.webp,Jochum Season 2,Second season of Jochum.,Original,['Slice of Life'],[],1,360,24,2025,fall,[150],[866],
61924,https://myanimelist.net/images/anime/1336/152128.webp,Muzik Tiger In the Forest 2nd Season,Second season of Muzik Tiger In the Forest.,Other,['Slice of Life'],[],1,356,17,2025,fall,[],[2705],
61922,https://myanimelist.net/images/anime/1958/152020.webp,Shibuya♡Hachi Part 4,Part 4 of Shibuya♡Hachi.,Other,['Comedy'],[],1,348,12,2025,fall,"[717, 1344]",[22],
62523,https://myanimelist.net/images/anime/1745/152126.webp,Uso Tantei Tomanto,"The ""authentic mystery"" story follows Tomanto and friends as they solve mysteries using vegetable and fruit trivia.

(Source: ANN)",Other,['Mystery'],[],0,337,26,2025,fall,[261],[866],
62654,https://myanimelist.net/images/anime/1153/152436.webp,Princess Catch! Tiniping,Sixth season of Catch! Tiniping.,Original,[],[],1,331,26,2025,fall,[],[2541],
62447,https://myanimelist.net/images/anime/1788/151966.webp,Bugchon 5-lagil Ssangdungine,,Original,['Comedy'],[],0,254,0,2025,fall,[],[3217],
62561,https://myanimelist.net/images/anime/1543/152209.webp,Koikeya SDGs Gekijou Suss to Tina Season 6,Sixth season of Koikeya SDGs Gekijou Suss to Tina.,Original,"['Action', 'Comedy']",[],1,228,13,2025,fall,[],[3205],
62504,https://myanimelist.net/images/anime/1126/152091.webp,Sylvanian Families: Freya no Wonder Days,,Other,['Slice of Life'],['Kids'],1,223,12,2025,fall,[],[563],
62915,https://myanimelist.net/images/anime/1962/153512.webp,Sorotani no Keibatchi Season 3,Third season of Sorotani no Keibatchi.,Original,"['Comedy', 'Sports']",[],1,185,4,2025,fall,[],[276],
63093,https://myanimelist.net/images/anime/1907/154236.webp,Wo De Nazha Yu Bianxing Jingang,,Other,"['Action', 'Fantasy', 'Sci-Fi']",['Kids'],0,167,52,2025,fall,[],[],
62664,https://myanimelist.net/images/anime/1422/152461.webp,Xiong Chumo: Shenqi Baowu,,Original,"['Adventure', 'Fantasy']",['Kids'],1,153,52,2025,fall,[],[2611],
62680,https://myanimelist.net/images/anime/1108/152498.webp,Dinoster: Gonglyongsuhodae 3rd Season,Third season of Dinoster: Gonglyongsuhodae.,Original,"['Comedy', 'Sci-Fi']",['Kids'],1,145,26,2025,fall,[],[],
62875,https://myanimelist.net/images/anime/1151/153163.webp,Naui Bimilchingu Haechi,,Original,"['Comedy', 'Fantasy']",['Kids'],0,126,0,2025,fall,[],[],
