mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
40004,https://myanimelist.net/images/anime/1974/102960.webp,Bokutachi wa Benkyou ga Dekinai!,"Under Nariyuki Yuiga's devoted tutelage, his classmates Rizu Ogata, Fumino Furuhashi, and Uruka Takemoto are finally pulling average test scores on their worst subjects. But time is ticking, and there is still a long way to go before the three geniuses of Ichinose Academy are ready for their upcoming university exams. Meanwhile, the girls still struggle to balance the pursuit of their dreams with their growing affections for their unsuspecting tutor.

Joining them are Mafuyu Kirisu, a teacher with strong views about education and talent because of her past as a rising figure skater, and Asumi Kominami, a graduate from their school aiming to attend a national medical university. With these two additions, the group of six is livelier than ever before. Completely caught up in hilarious antics with his new friends, Yuiga finds that his last year of high school now includes a lot more than just going to class and studying.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Romance']",['Shounen'],1,325268,13,2019,fall,"[17, 166, 306, 1365, 1416, 2101]","[1873, 1874]",7.33
38084,https://myanimelist.net/images/anime/1194/103420.webp,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"A.D. 2016, the foundations of humanity have been incinerated by the Mage King Solomon. Chaldea, a secret mages organization with the mission to preserve humanity's future, foresaw mankind's extinction in 2015. Thus commenced the operation to repair the Singularities in history caused by Holy Grails dispersed across time and space—Operation Grand Order. 

Using the Rayshift time travel technology, Chaldea's last master Ritsuka Fujimaru and his demi-servant Mash Kyrielight have traveled to and resolved six Singularities. Now, they depart for their most dangerous destination yet: a civilization in the Age of Gods, B.C. 2655 Mesopotamia. Ritsuka and Mash soon discover that Demonic Beasts roam the land, attacking people and towns. Amidst chaos and terror lies humanity's last defense—Uruk, a fortress city that acts as the frontline for the battle against the beasts. The battlefront is commanded by none other than King Gilgamesh, the King of Heroes, who sought aid from Heroic Spirits and took on the role of a mage to protect his city. 

Along with Gilgamesh and the summoned servants, Ritsuka and Mash must protect Uruk against the magical beasts' onslaught and defeat the Three Goddess Alliance who aims to eradicate humankind; all the while, a greater threat looms over Uruk, preparing for its awakening.

[Written by MAL Rewrite]",Game,"['Action', 'Fantasy']",[],1,312792,21,2019,fall,"[17, 703, 2008]",[1835],7.94
39523,https://myanimelist.net/images/anime/1132/111619.webp,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,"Seven Japanese high school students enjoy international renown for their remarkable talents. One day, these friends survive a plane crash only to find themselves in the medieval fantasy world of Freyjagard, where two human races live side by side in a feudal society: the byuma, who have animal features and formidable strength, and the hyuma, who have a small chance of magical aptitude. After being rescued by the byuma Winona and her adopted elven daughter Lyrule, the group pledges to use their advanced skills and knowledge to pay back the people of Elm Village for their hospitality and find a way to return back home.

Tsukasa Mikogami, the prime minister of Japan, acts as the leader of these young geniuses and organizes their efforts to intervene in Freyjagard and gather the information and resources necessary for achieving their goals. Believing that there is a connection between their current situation and an ancient legend about seven heroes from another world who defeated an evil dragon, Tsukasa directs the others to learn about the culture around them and search for any clues leading them back to Earth. But he also gives another instruction: to take it nice and easy, lest they ruin this world by giving it their all.

[Written by MAL Rewrite]",Light novel,"['Action', 'Adventure', 'Fantasy']",[],0,302644,12,2019,fall,"[64, 135, 144, 238, 460, 843, 1211, 1869, 1933, 2090, 2117]",[439],6.36
39491,https://myanimelist.net/images/anime/1406/104344.webp,Psycho-Pass 3,"Thanks to the Sibyl System, the mental states of society can now be measured on a numerical scale. Using these ""crime coefficients,"" a culprit can be apprehended before they ever commit a crime. But is it a perfect system? For Inspectors Kei Mikhail Ignatov and Arata Shindou, that remains to be seen, as their career with the Public Safety Bureau's Crime Investigation Department has only just begun. 

Shindou and Ignatov are assigned to investigate the crash of a ship carrying immigrants, but they begin to suspect that it was no mere accident. Meanwhile, a mysterious group called Bifrost is observing them from the shadows, but they are not the only ones who have taken an interest in the two new Inspectors.

[Written by MAL Rewrite]",Original,"['Action', 'Mystery', 'Sci-Fi', 'Suspense']",[],1,295997,8,2019,fall,"[53, 169, 459, 757, 1143, 1996]",[10],7.44
37972,https://myanimelist.net/images/anime/1807/103081.webp,Hoshiai no Sora,"Constantly outperformed by the girls' club, the boys' soft tennis club faces disbandment due to their poor skills and lack of positive results in matches. In desperate need of members, Touma Shinjou is looking to recruit capable players, but he fails to scout anyone. Enter Maki Katsuragi, a new transfer student who demonstrates great reflexes when he catches a stray cat in his classroom, instantly capturing Touma's attention. With his interest piqued, Touma ambitiously asks Maki to join the boys' team but is quickly rejected, as Maki doesn't wish to join any clubs. Touma refuses to back down and ends up persuading Maki—only under the condition that Touma will pay him for his participation and cover other club expenses. 

Maki joins the team, and his incredible form and quick learning allow him to immediately outshine the rest of the team. Although this gives rise to conflict among the boys, Maki challenges and pushes his fellow team members to not only keep up with his seemingly natural talent, but also drive them to devote themselves to the game they once neglected. 

As the members of the boys' soft tennis club discover their own capabilities, they endure personal hardships and deal with the darker side of growing up in middle school.

[Written by MAL Rewrite]",Original,"['Drama', 'Sports']",[],0,219652,12,2019,fall,"[145, 166, 306, 464]",[441],7.6
39030,https://myanimelist.net/images/anime/1736/103512.webp,Hataage! Kemono Michi,"Professional wrestler Genzou Shibata sports the body of a mountain, but beneath his hulking appearance is a man with an extreme affection for animals. Facing off his opponents in the ring as the legendary ""Animal Mask,"" Genzou wins the hearts of crowds everywhere with his iconic tiger persona.

During the bout for the title of World Champion against his greatest rival, the Macadamian Ogre, Genzou is suddenly summoned to a fantasy world by a princess. With her kingdom being threatened by a monster infestation, she pleads the wrestler for assistance—to which he answers by knocking her out with a German suplex! Escaping the castle and finding himself stranded in a mysterious land, Genzou decides to begin his career as a beast hunter to capture and befriend creatures far and wide. Joined by the wolf-girl Shigure, the dragon-girl Hanako, and the vampire Carmilla Vanstein, the professional wrestler pursues all kinds of dangerous requests for the sake of fulfilling his dream as a pet shop owner.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Fantasy']",['Shounen'],0,216588,12,2019,fall,"[238, 323, 1345, 1551, 1696, 1901]",[1974],6.59
37393,https://myanimelist.net/images/anime/1205/111403.webp,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!","Having stood out from others most of her life due to her exceptional character, Misato Kurihara has lived without neither the joy of having close friends nor the experience of having a regular life. However, after a sudden death, she was transported to a divine realm to be reincarnated—and granted one wish to top it off. Thinking about the ordinary life that she had always wanted, she wished to be born as a normal person, with abilities that are average for the world she will resurrect in.

Reborn as Adele von Ascham—the daughter of a noble—she possesses magic powers completely exceeding what one would label average. Still desiring to carry out the life she wanted, she leaves her home and enrolls at a hunter school in a faraway kingdom using ""Mile"" as an alias. However, try as she might to hide her overpowering potential, attaining her goal will be difficult—especially when facing against the crazy situations that ensue!

[Written by MAL Rewrite]",Light novel,"['Adventure', 'Comedy', 'Fantasy']",[],0,215311,12,2019,fall,"[238, 925, 1284, 1355, 1500, 1996]",[439],6.74
37403,https://myanimelist.net/images/anime/1975/108030.webp,Ahiru no Sora,"Lacking what is considered the most important asset in basketball, Sora Kurumatani has struggled with his short height since the inception of his love for the game. Despite missing this beneficial aspect, Sora's unwavering drive never allowed his small stature to dictate his ability to play, believing strongly in trying his hardest and persistently practicing to prove his capability.

In hopes of satisfying his mother's wishes, Sora enters Kuzuryuu High School to become a member of the basketball club and compete wholeheartedly in tournaments. However, Sora is disappointed to find out that the boy's basketball team is nothing but a retreat for punks who have no interest in the sport. Sora also comes to learn that brothers Chiaki and Momoharu Hanazono—whom he becomes acquainted with—have also lost their once spirited motivation to play. 

Determined to revive the basketball team, Sora challenges the boys to a match against him, where his quick feet and swift movements overwhelm the group. Gradually affected by Sora's impressive skills, sheer effort, and tireless devotion to basketball, the boys unexpectedly find their burnt-out passion for the game rekindling once again.

[Written by MAL Rewrite]",Manga,['Sports'],['Shounen'],0,214403,50,2019,fall,"[16, 159, 238, 1344, 1671]",[51],7.26
39539,https://myanimelist.net/images/anime/1531/102113.webp,No Guns Life,"The technology to create powerful cyborg soldiers has been released for public use by the Berühren Corporation. Those outfitted with robotic parts are known as the Extended. Juuzou Inui, one such Extended, was created as a soldier and has no memories of his former life. But now, after the war, he runs a business that takes care of Extended-related incidents around the city. 

Rumors of a renegade Extended that kidnapped a child reach his ears; lo and behold, as Juuzo returns to his office,  a giant robotic man with a boy on his back crashes in, asking for help. While Juuzou could just turn the guy in and be done with it, something about this situation is too fishy to ignore. It seems that everyone wants hold of this kid and, whether he likes it or not, Juuzou must find out why this Extended is on the run, how it connects to the Berühren Corporation, and just how far the treachery runs in this city.

[Written by MAL Rewrite]",Manga,"['Action', 'Drama', 'Sci-Fi']",['Seinen'],0,208659,12,2019,fall,"[15, 145, 238, 1333, 1416, 1444, 1899]",[11],6.86
38889,https://myanimelist.net/images/anime/1422/111621.webp,Kono Oto Tomare! Part 2,"The Tokise High School Koto Club has courageously pushed through their fractured and unsynchronized performance at the Kanto Region Traditional Japanese Music Festival. Club members Chika Kudou, Satowa Houzuki, Takezou Kurata, Hiro Kurusu, Kouta Mizuhara, Saneyasu Adachi, and Michitaka Sakai are devastated to learn the negative results of their performance, leaving them crushed. Nonetheless, the group recognizes their potential and enthusiastically agree to collectively sharpen their skills, improve their flaws, and develop higher caliber playing to succeed in the upcoming national qualifiers in winter.

With the help of their now willing club advisor Suzuka Takinami, the group's goal gradually becomes achievable as they begin to grasp the foundations of good music and refine their koto-playing abilities, with the suggestion of performing more often to gain what they lack most—experience.

However, as their journey to nationals is underway, the koto club members face challenges that obstruct their focus and progress. Not only does the threat of other powerhouse schools and musicians remain, but the high school issues of budding romance and soon-to-be-graduating seniors also begin to push the limits of the determined group of teenagers and the future of the koto club.

[Written by MAL Rewrite]",Manga,['Drama'],['Shounen'],1,202712,13,2019,fall,"[33, 166, 460, 647, 1344, 1365, 1557]",[1471],8.42
38328,https://myanimelist.net/images/anime/1106/111620.webp,Azur Lane,"When the ""Sirens,"" an alien force with an arsenal far surpassing the limits of current technology, suddenly appeared, a divided humanity stood in complete solidarity for the first time. Four countries—Eagle Union, Royal Navy, Sakura Empire, and Iron Blood—formed Azur Lane, paving the way for the improvement of modern warfare, which led to an initial victory against the common threat. However, this tenuous union was threatened by opposing ideals, dividing the alliance into two. Sakura Empire and Iron Blood broke away and formed the Red Axis, and humanity became fragmented once again.

As a seasoned and experienced fighter, the ""Grey Ghost"" Enterprise shoulders Azur Lane's hope for ending the war. But behind her stoic persona hides a frail girl, afraid of the ocean. Even so, she continues to fight as she believes that it's the only purpose for her existence. Meanwhile, Javelin, Laffey, and Unicorn—three ships from the union—stumble upon Ayanami, a spy from the Red Axis. Strange as it may seem, they try to befriend her, but as enemies, their efforts are for naught. Still, they persevere in hopes of succeeding one day.

Amidst the neverending conflict within humankind, the keys that could unite a fragmented race might exist: a soldier coming to terms with her mysterious personality and camaraderie between those with different ideals.

[Written by MAL Rewrite]",Game,"['Action', 'Sci-Fi']",[],0,184736,12,2019,fall,"[61, 64, 459, 1143, 1331, 2009, 2062]",[1722],6.29
37525,https://myanimelist.net/images/anime/1942/102707.webp,Babylon,"In the newly formed Shiniki district of Tokyo, Zen Seizaki is a diligent public prosecutor at the Tokyo District Public Prosecutors Office. Assigned to a case involving false advertisement, Zen—along with his assistant officer, Atsuhiko Fumio—investigate Japan Supiri, a pharmaceutical company that had provided fabricated clinical research on the company's new drug. While investigating the file of Shin Inaba, an anesthesiologist connected to the crime, the case takes a dark turn when Zen finds a page stained with a mixture of blood, hair and skin, along with the letter ""F"" scribbled all across the sheet. As he investigates further, the case goes beyond Zen's imagination and becomes vastly complex, challenging his sense of justice and his knowledge of the truth. 

Digging deeper into the investigation, Zen begins to uncover a concealed plot behind the ongoing mayoral election and ties to many people of interest involved in the election and those closer than he thinks. The case grows more severe and propels Zen into an unforeseen hurricane of corruption and deceit behind the election, the establishment of the Shiniki district, and the mysterious woman associated with it all. 

[Written by MAL Rewrite]",Novel,"['Mystery', 'Suspense']",[],0,169658,12,2019,fall,"[769, 1747]",[1692],6.74
37379,https://myanimelist.net/images/anime/1898/110709.webp,Chihayafuru 3,"Winning the high school team tournament was a great accomplishment for the Mizusawa members. Each of them has made great strides in improving themselves, and the victory symbolizes how far they have come. But after accomplishing one goal, their individual aims are within reach. Chihaya Ayase has her sights set on Shinobu Wakamiya and the title of Queen, and now that Taichi Mashima has made it into Class A, he can finally compete against Arata Wataya. Everyone in Mizusawa wants to get better, and there is no telling what the future holds if they keep trying.

[Written by MAL Rewrite]",Manga,"['Drama', 'Romance', 'Sports']",['Josei'],1,157187,24,2019,fall,"[159, 1003, 1283, 1418, 2121]",[11],8.46
39570,https://myanimelist.net/images/anime/1560/99904.webp,High Score Girl II,"The year is 1996, and second-year high school students Haruo Yaguchi, Akira Oono, and Koharu Hidaka live their lives as passionately about video games as they were five years ago. Brought together by arcade games, what began as a healthy rivalry and friendship has turned into something more. As they endeavour towards understanding their unfamiliar feelings, they work with allies, navigate high school, and find that, although life has its many challenges, there's always a game or two they can rely on.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Romance']",['Seinen'],1,151316,9,2019,fall,"[58, 143, 306, 415, 460, 1261]",[7],7.94
39355,https://myanimelist.net/images/anime/1974/108398.webp,Radiant 2nd Season,"After fleeing from Rumble Town, Seth, Doc and Melie are back at the Artemis Institute. Thanks to Alma, Seth learns more about Piodon, his mysterious brother. But the quest for the Nemeses mythical nest Radiant has already waited too long, so the Horned Boy and his friends head to the island-continent of the Wizard Knights.

This location may be a new city for audiences, but it's a decaying world that's falling apart! Not only must Seth deal with these hardships, but he must also face a personal phenomenon where visions are invading his mind a little more each day.

(Source: monstersandcritics)",Other,"['Action', 'Adventure', 'Fantasy']",[],1,120333,21,2019,fall,"[919, 1797]",[456],7.56
39799,https://myanimelist.net/images/anime/1577/111404.webp,Val x Love,"Valkyries—legendary female warriors from the land of gods, Asgard—are sent by Odin to protect Earth against the growing threat of demons. To overcome these threats, nine valkyries under the guise of the Saotome sisters will have to level up by performing a variety of romantic acts with their official lover, Einherjar.

Meanwhile, the socially anxious Takuma Akutsu learns that Odin has chosen him as the valkyries' lover. Despite his utter horror, however, he agrees to let the sisters stay in his big yet empty house to help them in their war against demons. With nine beautiful women sharing his roof, will Takuma manage to prevail over his fear of society and become someone worthy of saving the world?

[Written by MAL Rewrite]",Manga,"['Comedy', 'Romance', 'Supernatural', 'Ecchi']",['Shounen'],0,106545,12,2019,fall,"[58, 64, 238, 1211, 1284, 1334, 1416, 1602, 1635, 1996, 2107]",[346],5.92
40351,https://myanimelist.net/images/anime/1689/105554.webp,Pokemon (2019),"On a new day in the Kanto region, Satoshi gets invited by Professor Yukinari Ookido over to Professor Sakuragi's lab-opening ceremony in Vermillion City. During the ceremonial speech, Professor Sakuragi receives an alert of a possibly rare Pokémon appearing in Vermillion City's harbor, leading Satoshi and the other trainers to rush to the area in hopes of finding the mysterious Pokémon. At the harbor, they find Lugia—a Legendary Pokémon—engaged in combat with other trainers.

Noticing the other trainers' tactics, Satoshi has his partner, Pikachu, strike Lugia with a Thunderbolt attack. Unfazed, Lugia flees, but not before Satoshi determinedly leaps onto its back. To Satoshi's surprise, he meets another boy, Gou, who leapt onto Lugia's back as well. The two ride on Lugia's back as it brings them along on a bizarre adventure across the seas. As it lets the two back on the ground, Satoshi and Gou bid their farewells to Lugia and return to Sakuragi Institute.

Impressed by Gou's findings and Satoshi's insight taken during their encounter, Sakuragi requests for the duo to be his new research partners. And so the duo's journey begins, traveling across multiple regions to meet many new Pokémon—including ones that have the ability to Gigantamax!

[Written by MAL Rewrite]",Game,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Kids'],1,103309,136,2019,fall,"[16, 62, 135]",[28],7.55
38161,https://myanimelist.net/images/anime/1657/111622.webp,Kabukichou Sherlock,"In Shinjuku ward's east side lies Kabukichou, a vibrant city of chaos that glows brilliantly with neon lights but also hides unseen darkness. Employed at a university hospital on the west side, John H. Watson is looking for someone who can assist him with an odd case. His search leads him to the Pipe Cat, an underground bar that serves as a meetup venue and job board for some of the best detectives in Shinjuku, the most prominent among them being Sherlock Holmes.

Upon finding the bar and meeting the peculiar investigators, John learns that they are pursuing a case involving Jack the Ripper, an infamous serial killer. Due to subsequent events, John ends up driving Sherlock to the crime scene of a murder supposedly carried out by Jack the Ripper. Even though John is only there to enlist Sherlock's help with his case, he witnesses Sherlock brilliantly uncover the truth behind the crime scene. However, he begins to realize that Sherlock is not only a genius detective but also an eccentric character.

As John continues to request Sherlock to assist him with his case, he finds himself spiraling into the detective lifestyle of solving cases beyond the minds of ordinary civilians. Through this work, John begins to see the true colors of the chaotic city that is Kabukichou and starts to unravel the unsettling mystery behind his own case.

[Written by MAL Rewrite]",Original,"['Comedy', 'Drama', 'Mystery']",[],0,87500,24,2019,fall,"[143, 166, 1255, 1671, 1696]",[10],6.91
36587,https://myanimelist.net/images/anime/1948/103308.webp,Granblue Fantasy The Animation Season 2,"On the run from the Erste Empire, Gran and the crew of the Grandcypher receive an offer to negotiate a ceasefire. Meeting at the neutral territory of Albion Citadel, they are welcomed and hosted by Vira Lillie: current Lord Commander of Albion and a friend of Katalina Alize from her officer training at Albion. Imperial General Furias grants the Skyfarers an official pardon, but fails to defuse the tense situation.

Given time to unwind, the Skyfarers attend a gala hosted by Vira to celebrate the arrival of the crew. However, tensions run high, as Furias and the Erste delegation remain at Albion even after the negotiations conclude. Learning about the existence of a Primal Beast on the island, the crew is shocked to discover a letter from Katalina announcing her resignation.

While Gran heads off to find their former comrade, Eugen and Rackam decide to investigate the Imperial presence on the island, suspecting a more sinister scheme lying up the Empire's sleeve.

[Written by MAL Rewrite]",Game,"['Action', 'Adventure', 'Fantasy']",[],1,74026,12,2019,fall,"[17, 1587, 1856]",[569],6.76
38276,https://myanimelist.net/images/anime/1035/111624.webp,Houkago Saikoro Club,"Miki Takekasa is an introverted high schooler who does not socialize with her classmates. However, she wants to know what ""fun"" really is, waiting for someone who could help her understand its true meaning. One day after school, she crosses paths with her classmate Aya Takayashiki, who takes her on a little adventure. Miki discovers wonders she had never seen before, opening a way to change her withdrawn life.

On their way home, Miki and Aya see their class representative Midori Oono entering Saikoro Club, a store specializing in board games. After trying out a German board game, Miki soon understands the kind of fun she had been looking for: playing various games after school along with the friends and acquaintances she makes from her newfound pleasure.

[Written by MAL Rewrite]",Manga,['Comedy'],['Shounen'],0,54865,12,2019,fall,"[79, 135, 323, 1041, 1430, 1500, 1933, 2116]",[839],6.73
39811,https://myanimelist.net/images/anime/1799/114023.webp,Fairy Gone Part 2,Second season of Fairy Gone.,Original,"['Action', 'Fantasy']",[],1,52503,12,2019,fall,"[143, 166, 238, 1143, 1337, 1416, 1515]",[132],6.37
39567,https://myanimelist.net/images/anime/1556/111623.webp,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,"In Tokyo, there exists a peaceful cohabitation between supernatural creatures—elves, dwarves, vampires, and more—and humans. However, contrary to history, powerful dragons once ruled over this world of creatures and humans but have since disappeared. Consequently, a diabolical group under the alias ""Nine,"" who seek the miracles of the once godlike dragons, stirs up trouble in the streets of Tokyo, commiting mass murder and causing destruction. To combat the dangerous group of Nine, the police organize the Special 7—a group of highly skilled professionals whose abilities exceed those of ordinary humans. 

Caught up in a bank robbery turned hostage crisis, Seiji Nanatsuki, having recently become a detective, has a chance encounter with Shiori Ichinose, a member of Special 7. Assisting with the resolution of the robbery, Seiji is recognized for his clear sense of justice and refreshing character, suddenly earning him a spot on the elite unit. 

As he takes on new missions, Seiji finds that being a detective as part of Special 7 isn't the police work he expected, where working alongside a team of different species with special abilities and vibrant personalities brings unpredictability to his daily life and police work. While the everyday crime in Tokyo continues, Seiji and the Special 7 will fight not only to resolve special cases, but also obstruct the ill-intentioned plans of the merciless group of Nine.

[Written by MAL Rewrite]",Original,"['Action', 'Fantasy', 'Mystery']",[],1,51537,12,2019,fall,"[61, 104, 167, 238, 1041, 1333, 1492, 1696, 1840, 1985, 1986]",[1983],6.09
38390,https://myanimelist.net/images/anime/1715/111407.webp,Chuubyou Gekihatsu Boy,"When Mizuki Hijiri transferred to a new school, all she wanted was to live a normal school life, but that did not prove to be the case when she met the infamous Hero Club. All of its members are boys suffering from various types of chuunibyou—Yamato Noda is a righteous hero, using his athletic abilities to perform noble deeds and protect others; Kazuhiro Nakamura claims to be the reincarnation of ""Touga Ryushouin,"" the result of the forbidden union between a demon and an angel; Tomoki Takashima is a pretty-boy otaku whose one true love is the 2D anime girl Sora; and Rei Tsukumo plays the role of a schemer, covertly pulling the strings.

Dragged along as the newest member of the Hero Club, tepid Hijiri can't obtain the normalcy that she desires. But even so, despite their various quirks, their bonds of friendship are real; Hijiri's life can only get more exciting when she joins in on their delusions of grandeur!

[Written by MAL Rewrite]",Novel,['Comedy'],[],0,50454,11,2019,fall,"[104, 687, 1041, 1551, 1614, 1696, 1840]",[37],6.76
40196,https://myanimelist.net/images/anime/1655/111626.webp,Kandagawa Jet Girls,"On the vivid and glistening waters of the Kanda River, Jetters and their respective Shooters race together on their jet skis, speeding through the wind as they participate in Jet Races—""the world's most intense aquatic sport!""

Chasing her dream of becoming a professional Jet Racer like her mother, Rin Namiki transfers to Asakusa Girls' High School in Tokyo. There, she stumbles upon Misa Aoi, a first-year student like her. However, tensions arise when Rin and Misa find themselves competing in a race against Team Dress from the prestigious Musashino Girls' High School.

As a result of the race, Rin tries to join her school's Jet Racing club, only to discover that there is none. But, her resolve is unshaken, and she decides to recruit Misa and three other girls to create her very own team: ""Kandagawa Jet Girls."" With her heart set on winning the annual Kandagawa Cup, Rin, alongside her team, approaches the grandest stage of them all.

[Written by MAL Rewrite]",Mixed media,"['Sci-Fi', 'Ecchi']",[],0,48551,12,2019,fall,"[82, 238, 1444, 1696, 1840, 1908]",[120],5.79
39959,https://myanimelist.net/images/anime/1756/103441.webp,Ani ni Tsukeru Kusuri wa Nai! 3,"Shi Miao is still stuck with her irresponsible elder brother Shi Fen, who lives in neverending fear of his younger sister's stormy temper. As the siblings continue enjoying their carefree high school days alongside their friends and classmates, they realize that there truly is no cure for family.

[Written by MAL Rewrite]",Web manga,['Comedy'],[],1,42755,12,2019,fall,"[1690, 1727, 2371]",[866],7.68
38529,https://myanimelist.net/images/anime/1874/100747.webp,Rifle Is Beautiful,"Rifle-shooting sports are competitive activities testing accuracy and precision using a rifle. In Japan, carrying firearms is prohibited, so most of the participants are members of the defense force. When the use of rifles using a light beam instead of real bullets as ammunition became common, rifle-shooting competitions became accessible to the younger population, giving way to school contests.

First-year high school student and marksmanship enthusiast Hikari Kokura has just transferred to Chidori High School. She tries to join the club of her choice, but finds out that the club no longer exists due to the low popularity of the sport. Distraught, she tries to restore the club and somehow manages to recruit three other members: her childhood friend Izumi Shibusawa, the half-Russian Erika Meinohama, and the stoic Yukio Igarashi.

This marks the beginning of the Chidori Rifle-Shooting Club, who have only one goal—to compete on the national stage!

[Written by MAL Rewrite]",4-koma manga,"['Comedy', 'Sports']",['Seinen'],0,42241,12,2019,fall,"[1333, 1840]",[1127],6.25
38331,https://myanimelist.net/images/anime/1042/101018.webp,Stand My Heroes: Piece of Truth,"Drugs have become the center of conflict in Japan, and crime involving them has been increasing at an alarming rate. Unable to control the chaos, the police department settled on creating a unit—STAND—that would include unique, specialized experts and professionals better suited to handle the pressing issue. 

Rei Izumi is a novice joining the narcotics investigation unit, assigned the daunting task of recruiting the potential representatives of STAND. While recommended for her moral sense of justice and devotion to police work, Rei also has a unique aspect of her own that may have earned her the job—she has an immunity to many, if not most, kinds of drugs. 

Eager to seek the possible members of STAND, Rei quickly learns that scouting the different individuals will be more difficult than she expected, as each candidate harbors their own feelings, ideologies, and willingness toward joining the team and regulating drugs as a whole. Her capability as a narcotics officer is also questioned by the many colorful personalities she meets, stirring conflict and unpredictability in Rei's daily life. However, persuading the various contenders for STAND isn't the only obstacle she faces, as becoming involved in the treacherous underworld of drugs, overflowing with deceit and secrecy, will be more hazardous than she ever imagined.

[Written by MAL Rewrite]",Game,"['Mystery', 'Romance']",['Josei'],0,29855,12,2019,fall,"[76, 109, 1211, 1416, 1501, 1800, 1817]",[463],5.81
39590,https://myanimelist.net/images/anime/1937/102309.webp,Africa no Salaryman (TV),"Africa no Salaryman is a slapstick workplace comedy that follows the adventures of kind Lion, jaded Lizard, and perverted Toucan, as they trudge through office life while also becoming caught up in antics no regular office worker should. 

Of course, most of these are the fault of Toucan, whose selfish actions and lack of filter still haven't gotten him fired. It's up to Lizard and Lion to keep themselves out of trouble and hang on to their jobs at the office. But trouble is never too far away from these savannah-treading folk.

[Written by MAL Rewrite]",Web manga,['Comedy'],[],0,29124,12,2019,fall,"[144, 166, 687, 1041, 1345, 1551, 1696, 1751]",[1972],6.57
39506,https://myanimelist.net/images/anime/1923/99744.webp,Phantasy Star Online 2: Episode Oracle,"A TV anime adaptation of episode 1-3 out of 5 the total episodes from the Phantasy Star Online 2 game. Some anime-original content will be created as well.

Episode 1: During their qualification exam in planet Naberius, the player and fellow ARKS trainee Afin were attacked by vile organisms known as Darkers. This is followed by the two discovering a mysterious girl who lost most of her memories, and the truth regarding Naberius and the recent spike of Darker activities. 

Episode 2: The plot follows the player and Matoi as they try to unravel a dark conspiracy regarding the origin and purpose of ARKS.

Episode 3: The discovery of the planet Harukotan brought a new quest into the fray, as the peace between the Shironian and Kuronites that dwell in the planet is disturbed by the Kuronites' sudden attack. The newly-reformed ARKS is tasked to investigate the reason behind it all, and it seems like the truth is more complicated and horrifying than expected... 

(Source: phantasystar.fandom.com)",Game,"['Action', 'Sci-Fi']",[],0,28679,25,2019,fall,"[61, 144, 167, 1211, 1345, 1997, 2118, 2653]",[3],6.61
38670,https://myanimelist.net/images/anime/1383/103339.webp,Actors: Songs Connection,"Tensho School is located in the 7th Ward of Thrive Central, where emphasis is put on extracurricular activities and all clubs participate in an annual fall singing contest. Having to delay the start of his school year due to his older sister's hospitalization, transfer student Saku Otonomiya finds himself struggling to adapt to his hectic new life. Balancing his part-time job and caring for his sister, he finds it difficult to make time to join a school club.

In preparation for the upcoming singing contest, the school's singing club wishes to use Sousuke Kagura's song ""Cloudy Days,"" but Kagura is reluctant to grant his permission. The song requires someone with a three-octave range to sing it and he believes that only a VOCALOID can meet the standards. He allows for the club to use his song on the condition that they can find someone who possesses that vocal range to properly sing it.

While racking his brain over the composition of his next song, Kagura stumbles upon Otonomiya singing ""Cloudy Days"" perfectly. He invites Otonomiya to form a unit with him for the competition. At the same time, the singing club tries to goad him into joining so they can use Kagura's song. As the contest inches closer, Otonomiya must overcome his uncertainty and decide who to team up with.

[Written by MAL Rewrite]",Music,[],[],0,20284,12,2019,fall,"[64, 144, 238, 1003, 1211, 1735]",[1967],6.32
40228,https://myanimelist.net/images/anime/1449/102481.webp,Bananya: Fushigi na Nakama-tachi,"On a little planet live little creatures called ""Bananyas."" Come watch their daily lifes full of adventures and discoveries.",Original,['Slice of Life'],['Kids'],1,18001,13,2019,fall,[],"[73, 400]",6.61
37268,https://myanimelist.net/images/anime/1077/111410.webp,Z/X: Code Reunion,"The signing of a peace treaty has secured a tenuous ceasefire between mankind and the Zex, beings who emerged from space/time rifts connected to mysterious, distant worlds. Partnered with a Zex named Rigel, Azumi Kakamigahara must shoulder the fate of her own idyllic world. The unlikely pair head to newly established Fujimisaki Academy, where their destinies await.

(Source: ANN)",Card game,"['Fantasy', 'Sci-Fi']",[],1,15444,12,2019,fall,[116],[911],6.0
39194,https://myanimelist.net/images/anime/1195/116871.webp,Shin Chuuka Ichiban!,"After passing the Guangzhou Special Chef Trials, Mao decided to travel around China, to learn more about the unique preparation of food. Upon his return, he will learn that the real battle has only just begun. The Underground Cooking Society has already begun to move... 

(Source: MU)",Manga,"['Comedy', 'Gourmet']",['Shounen'],1,12995,12,2019,fall,"[159, 1671, 1735, 2119, 2120]","[10, 139]",6.45
