mal_id,image_url,title,synopsis,source,genres,demographics,is_franchise,members,episodes,year,season,producer_id,studio_id,score
59619,https://myanimelist.net/images/anime/1329/150512.webp,Ame to Kimi to,"As novelist Fuji is returning home in a rainstorm, her attention is caught by something peculiar: an animal resembling a dog asking her to take it in. Although she is reluctant at first, the animal impresses her by handing her an umbrella, resulting in Fuji welcoming the creature into her apartment.

Soon, Fuji realizes that the animal is even smarter than she initially thought, as it begins communicating with her through writing. Whether the two are alone or hanging out with her family and friends, Fuji's new little friend never fails to entertain with its whimsical actions.

[Written by MAL Rewrite]",Manga,['Slice of Life'],['Seinen'],0,60226,12,2025,summer,"[55, 159, 247, 460, 1113, 1468, 1501, 1590, 2185, 2640]",[1829],7.52
60951,https://myanimelist.net/images/anime/1777/150455.webp,Kizetsu Yuusha to Ansatsu Hime,"Toto has been dreaming about adventuring with other people for as long as he can remember. Despite his hero title, he still remains without allies due to his timid personality. Therefore, when three women: Ciel, Anemone, and Goa suddenly request to join him, Toto is overjoyed. Unbeknownst to him, they are all assassins assigned to eliminate him!

While Toto resolves to protect his would-be killers, the women fight over who can finish off the hero. As Toto remains oblivious of his new party members' true intentions and finds himself passing out every time he gets flustered, the four of them embark on their peculiar adventure into the greater world.

[Written by MAL Rewrite]",Manga,"['Action', 'Comedy', 'Fantasy']",['Shounen'],0,58292,12,2025,summer,"[144, 1333, 1373, 1416, 1659, 2228]",[957],6.61
56907,https://myanimelist.net/images/anime/1445/150685.webp,Koujo Denka no Kateikyoushi,"Despite being one of the most promising candidates, Allen fails the final exam for the position of royal court sorcerer, forcing him to abandon his ambitions and return home. Adding to his woes, he does not even have enough money for the train fare back, stranding him. With help from a former professor, Allen secures an unusual job offer: to be the private tutor of the daughter of Duke Howard, one of the kingdom's most powerful nobles.

The girl, Tina, however, has one critical flaw—she is completely unable to use magic. Though her academic prowess is nothing short of prodigious, intellect alone is not enough for the fast-approaching entrance exams to the prestigious Royal Academy. Moreover, countless magic instructors have tried to solve her problem and gave up in the process. To help Tina overcome her limitations, Allen must dig deeper into the roots of her magical inability, and, in doing so, uncover far more than he ever signed up for.

[Written by MAL Rewrite]",Light novel,['Fantasy'],[],0,57768,12,2025,summer,"[1344, 1696, 2074, 2289]",[478],6.31
61339,https://myanimelist.net/images/anime/1484/150617.webp,Jibaku Shounen Hanako-kun 2 Part 2,"Due to frequent misadventures with the supernatural and her hectic school life, Nene Yashiro can barely catch a break until Kamome Academy's annual sleepover event comes around. Nene is excited to blow off some steam with her best friend Aoi Akane and the rest of her class at the get-together. Unbeknownst to her, the sleepover falls on the same date as Urabon, when the line between the dead and the living gets distorted, allowing wicked spirits to come out to the surface.

When an evil ghost is about to attack her, Nene is rescued by a mysterious figure: Shinigami, the Sixth Wonder that can trap souls using his flute. In that moment, Shinigami takes notice of Aoi and abducts her to use her as a sacrifice that will close the barrier for good. Joined by Hanako-kun and Akane Aoi, Nene must embark on a journey into the deepest confines of the world of the dead to save her best friend before it is too late.

[Written by MAL Rewrite]",Manga,['Supernatural'],['Shounen'],1,55761,12,2025,summer,"[58, 101, 144, 145, 166, 213, 1468, 1554, 3065]",[456],8.07
60316,https://myanimelist.net/images/anime/1454/150515.webp,Busamen Gachi Fighter,"Wrongly convicted of a crime, 34-year-old Shigeru Yoshioka loses everything, including his trust in women, and withdraws from society as an unemployed recluse.

One day, he stumbles upon a way to travel to another world. When a mysterious status screen appears on his computer, Shigeru sacrifices his looks to gain an overwhelming 100 trillion and 5,100 parameters. Now reborn as an ""Absolute God,"" he begins his second life in another world.

(Source: MAL News)",Manga,"['Action', 'Adventure', 'Fantasy']",['Seinen'],0,54297,12,2025,summer,"[29, 323, 460, 1414, 1444, 2228]",[314],6.31
59632,https://myanimelist.net/images/anime/1323/149460.webp,Mattaku Saikin no Tantei to Kitara,"In the detective business, everyone knows the name Keiichirou Nagumo. Back in high school, he was called a genius for cracking tough cases that even the police could not solve. But those days are long gone—or so the rumors say. However, one day, an unexpected visitor barges into his office: Mashiro, an energetic high school student who demands to be hired as his new assistant.

Although Keiichirou tries to brush her off, Mashiro is persistent. She is determined to become a detective, and to prove her worth, she begins by teaching him about the latest technology and offers a fresh perspective on his business. Thus, Keiichirou takes Mashiro on as his assistant and embarks on a brand new chapter in his career—one where he finds himself constantly surprised by the modern generation of detectives.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Mystery']",['Seinen'],0,49923,12,2025,summer,"[238, 539, 1255, 1416, 1696, 2017]",[839],7.35
60665,https://myanimelist.net/images/anime/1904/150649.webp,Futari Solo Camp,"Gen Kinokura is a solitary camper looking for time away from the crowded city to refresh his mind and enjoy nature. But one day, Gen meets Shizuku Kusano at the supposedly empty campsite. A complete beginner at camping, Shizuku tries to settle in with Gen despite his protests. Gen reluctantly gives in once he notices her lackluster preparation.

Offering advice for her next trip, Gen believes their interaction ends on this occasion. However, Shizuku decides to join his future solo outings to learn more about camping. Although no longer on their own, the two set rules on how to camp together, allowing them a give-and-take experience while still relishing the atmosphere in a form of solitude.

[Written by MAL Rewrite]",Manga,"['Gourmet', 'Slice of Life']",['Seinen'],0,41877,24,2025,summer,"[144, 159, 1468, 2185]",[118],7.24
60508,https://myanimelist.net/images/anime/1039/150572.webp,"Food Court de, Mata Ashita.","Every afternoon, tucked away in a corner of a local shopping mall's food court, two high school girls unwind and share a meal. Wada may seem like a soft-spoken honor student, but she is actually quite talkative and has an addiction to mobile games. Meanwhile, Yamamoto appears to be a stoic gal, but she is obsessed with internet mysteries and all things American. Nevertheless, within this food court, they carve out a strong friendship built on unfiltered conversations and the little absurdities that make everyday life a bit more bearable.

[Written by MAL Rewrite]",Web manga,['Slice of Life'],[],0,39690,6,2025,summer,"[166, 238, 306, 1211, 1390, 1604, 1680, 1696]",[2298],7.51
59689,https://myanimelist.net/images/anime/1943/149719.webp,Game Center Shoujo to Ibunka Kouryuu,"Lily Baker, a young English girl, decides to go to an arcade on Valentine's Day. She is determined to win a stuffed animal from a claw machine; but even after attempting it for hours, she is unable to get her hands on the prize. Just as she is about to give up, arcade employee Renji Kusakabe steps in and wins the prize for her as a present to celebrate the special day. Due to her cultural background, however, Lily mistakes his action as a declaration of love!

With Lily returning to the same arcade in the hopes of seeing Renji again, the two begin exchanging a notebook to learn more about each other and their respective cultures. This marks the start of a friendship filled with gaming, but that is not enough for Lily, as she swears to make Renji fall in love with her!

[Written by MAL Rewrite]",Web manga,"['Comedy', 'Romance']",[],0,39197,12,2025,summer,"[238, 689, 1696, 2185, 3177]",[70],6.64
59161,https://myanimelist.net/images/anime/1672/148848.webp,Bad Girl,"High school first year Yuu Yuutani has always been a good girl, following the rules, helping out around her house, and generally going through life unnoticed. From afar, she reveres her upperclassman and the school's Public Decency Officer, Atori Mizutori, and desperately wants her attention. When she realizes that the best way to get Atori to notice her is to be a delinquent, she begins to dress differently: she dyes parts of her hair a bright red, wears clips on her ears to resemble piercings, and attaches jumbo erasers to her shoes to give them thicker soles.

Despite Yuu's best efforts and even with the advice of her ""natural born delinquent"" friend Suzu Suzukaze, all of her plans to be a bad girl go awry. Still, Yuu manages to befriend Atori and pledges to spend as much time as possible together, not knowing there are others vying for Atori's attention. In the process, Yuu has also gained the attention of the school's self-proclaimed idol, Rura Ruriha, filling her once-invisible life with more attention than she may be able to handle.

[Written by MAL Rewrite]",4-koma manga,['Comedy'],[],0,36996,12,2025,summer,"[166, 460, 517, 797, 1344]",[397],7.08
53512,https://myanimelist.net/images/anime/1672/148193.webp,Busu ni Hanataba wo.,"At the age of 15, Hana Tabata has already made peace with the idea of never experiencing an unforgettable high school romance. Although she likes shoujo manga, flowers, and anything cute, Tabata considers herself a mere background character; she is a little bit chubby, with a round face, glasses, and freckles—all things that would make her conventionally unattractive. But when Tabata accidentally befriends Yousuke Ueno, a warm and charming classmate, things start to change. While she grapples with conflicting feelings about her unexpected new relationship with Ueno, Tabata has yet to realize that the love story she has been dreaming of has already begun.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Romance']",['Seinen'],0,36650,13,2025,summer,"[29, 82, 143, 1211, 1680]",[300],7.17
58749,https://myanimelist.net/images/anime/1790/149462.webp,Arknights: Rise from Ember,"With the threat of Ursus and Reunion doubling down upon Lungmen, Ch'en, once the city's fiercest defender, renounces her loyalties before Lungmen's Chief Executive Wei Yenwu, revealing herself as Infected and the sister of Talulah, Reunion's enigmatic leader. Cast adrift from Lungmen with an arrest warrant, Ch'en sets out to confront Reunion, convinced that she alone can deliver the reckoning her sister deserves. As Rhodes Island intervenes to prevent total annihilation, Doctor, Amiya, Kal'tsit, and the rest of the team hope to navigate a conflict where the faintest spark of justice may at last ignite Lungmen's rise from its embers.

[Written by MAL Rewrite]",Game,"['Action', 'Fantasy']",[],1,35991,10,2025,summer,"[2632, 2633, 2634, 2796, 3204]",[2009],7.82
58197,https://myanimelist.net/images/anime/1411/150445.webp,Nyaight of the Living Cat,"In the 21st century, humanity's love for cats grew so deep that nearly everyone owns one as a pet. However, selective breeding of cats results in an extraordinary individual who carries a strange virus. The outbreak—dubbed the Nyandemic—turns any human who makes contact with an infected feline into one themselves.

Kunagi, a man who has lost all of his memories, is forced to flee mid-shift from a cat cafe. With him are siblings who run the place, Gaku and Kaoru, and a customer named Tanishi. But Gaku confesses that he is already infected and pleads with Kunagi to protect his sister. After experiencing the danger firsthand, the remaining three begin searching for a way to survive the very animals they adore.

Despite the government's best efforts to halt the feline hordes, the Nyandemic uncontrollably spreads. Human extinction seems more probable by the hour—but Kunagi, Kaoru, and Tanishi refuse to surrender their humanity without a fight!

[Written by MAL Rewrite]",Manga,"['Action', 'Horror', 'Suspense']",['Shounen'],0,32367,12,2025,summer,"[15, 135, 140, 735, 1011, 1185, 1422, 1452, 1468]",[28],6.33
61150,https://myanimelist.net/images/anime/1933/150503.webp,Onmyou Kaiten Re:Birth,"Teenage delinquent Takeru Narihira has been having a recurring dream where he is chased by monsters, only for a mysterious girl to always rescue him. Having fallen in love with her, he promises her on their 1,999th meeting that he will be the one to save her the next time. But a motorcycle accident sends Takeru to Denji Heian-kyo—an alternate version of Japan's ancient capital with futuristic technology and the home of the girl from his dreams, Tsukiyima, who does not recognize him.

However, a black mist soon descends upon the city, petrifying citizens and unleashing monsters called oni. Only the so-called onmyouji—sorcerers who wield mystical powers and pilot magical ""shikigami"" suits—can fight them. When the mist returns, Takeru discovers that he has strange transformation powers and can resist the oni. But he and Tsukimiya are ultimately killed, and Takeru awakens in Denji Heian-kyo once again, this time two weeks before the appearance of the mist. Swearing to protect Tsukimiya at all costs, Takeru vows to become an onmyouji and change the future.

[Written by MAL Rewrite]",Original,"['Action', 'Fantasy', 'Sci-Fi']",[],0,30889,12,2025,summer,"[159, 166, 169, 460, 1345, 1412, 1468, 1563]",[287],6.48
59342,https://myanimelist.net/images/anime/1637/148197.webp,Jigoku Sensei Nube (2025),"In Doumori, an imbalance of spiritual forces threatens to plunge the small city into complete chaos. Thankfully, for the students of Doumori Elementary School, new teacher and exorcist Meisuke ""Nube"" Nueno is determined to prevent the malignant spirits—known as youkai—from accomplishing their evil deeds.

The first student who catches Nube's attention is transfer student Hiroshi Tateno, who displays inexplicable outbursts of anger, often lashing out at his classmates. When they find out that Hiroshi is possessed by a youkai, Nube manages to free his student thanks to the demonic power sealed in his left hand. However, a youkai hiding behind the appearance of doctor Kyousuke Tamano bursts onto the scene and quickly abducts Hiroshi.

Helped by his student Kyouko Inaba and his expertise in the occult, Nube quickly uncovers Kyousuke's sinister plans. Rushing to Hiroshi's rescue, Nube will show once more that he will stop at nothing to protect his beloved students against all supernatural threats.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Horror', 'Supernatural']",['Shounen'],0,26506,13,2025,summer,"[18, 55, 1365, 3103, 3156]",[1997],6.7
60131,https://myanimelist.net/images/anime/1801/150665.webp,Karaoke Iko!,"Middle school student Satomi Oka ought to be proud that his choir group placed second at a national competition. However, he views this achievement as a failure caused by his inadequacies. Furthermore, since graduation is fast approaching, his time as leader of the choir is coming to an end. 

While Satomi is preoccupied with his inner turmoil, a smooth-talking gangster named Kyouji Narita approaches him and requests him as a singing teacher. Every year, Kyouji and his colleagues participate in a karaoke competition, where their boss personally designs a tattoo for the loser. To avoid such cruel and unusual punishment, Kyouji asks Satomi to help him find the best song suited for his vocal range.

Albeit reluctantly, Satomi sets his fears aside and agrees to join Kyouji at his karaoke practice sessions. But it remains to be seen whether the mismatched duo will overcome their respective obstacles or fail miserably.

[Written by MAL Rewrite]",Manga,['Comedy'],[],0,24831,5,2025,summer,"[166, 238, 1366, 1412, 1696]",[95],7.63
60260,https://myanimelist.net/images/anime/1900/150443.webp,Hotel Inhumans,"Ikurou Hoshi and Sara Haizaki are the concierges at Hotel Inhumans, a hotel that specifically caters to assassins. They fulfill all the requests their guests may ask of them, never uttering the word ""no."" While Ikurou specializes in research into their clients' backgrounds and careers, Sara protects the hotel with skills to match that of the hotel's patrons.

However, despite providing every service imaginable for these assassins, Ikurou despises those who kill for money and claims daily that he is going to quit his job. Yet the more requests he and Sara fulfill on behalf of their guests, the more Ikurou learns about the unexpected humanity found within the assassins. With every glimpse into the lives and motivations of those who murder for a living, the more he realizes assassins are not so different from him or Sara.

[Written by MAL Rewrite]",Web manga,"['Action', 'Drama']",[],0,24804,13,2025,summer,"[16, 513, 717, 1261, 1294, 1430, 1542]",[397],6.72
60315,https://myanimelist.net/images/anime/1154/149311.webp,Dekin no Mogura,"When university students Kuriaki Magi and Yaeko Kirihara witness a man receive a fatal blow to the head, they can barely believe it when he flees the scene unscathed. Once they catch up to the victim, Momoyuki Mogura, they learn that he is immortal.

While Magi and Yaeko initially presume Mogura is delusional, their opinion of him changes as they begin seeing apparitions. As Mogura explains, those are spirits of dead people that produce demon fire, a light that guides the spirits after death. Stripped of the right to carry the fire, Mogura has spent years collecting the products from spirits, hoping to one day enter the afterlife. With Magi and Yaeko now helping him find more spirits, the mysterious Mogura may finally achieve his peculiar dream.

[Written by MAL Rewrite]",Manga,"['Comedy', 'Mystery', 'Supernatural']",['Seinen'],0,23618,12,2025,summer,"[159, 1211, 1284, 1416, 1468, 1635, 1986]",[112],6.94
60697,https://myanimelist.net/images/anime/1104/150590.webp,Fermat no Ryouri,"Since childhood, Gaku Kitada has been fascinated with mathematics. As a student at the prestigious Wels Academy, he aimed to qualify for the Mathematics Olympiad and eventually secure admission to the University of Tokyo to become a great mathematician. His ambitious plans, however, do not come to fruition, as Gaku fails to qualify for the Olympiad's main event due to his anxiety and lack of self-confidence. This disastrous performance, coupled with his decision not to participate in future competitions, leads to his expulsion from the academy.

During this crisis, Gaku meets Kai Asakura, an enigmatic professional chef who recognizes Gaku's peculiar way of cooking that incorporates math to create perfectly synergistic dishes. Despite his initial reservations, Gaku begins to utilize his mathematical perspective to cook, rekindling his love for the subject in the process. Wanting to understand this impulse more, Gaku decides to pivot his career trajectory to one that melds numbers with flavors to find solutions that can satisfy both his mind and the palate of his customers.

[Written by MAL Rewrite]",Manga,"['Drama', 'Gourmet']",['Shounen'],0,22313,12,2025,summer,"[55, 159, 460, 1397, 1494, 1589, 1986, 2111, 3020]",[1380],6.97
54028,https://myanimelist.net/images/anime/1977/150952.webp,Turkey!,"Mai Otonashi, Rina Godai, Nozomi Mitaka, Sayuri Ichinose, and Nanase Nikaidou are all members of their high school's bowling club. The captain, Mai, can effortlessly land a ""turkey""—three strikes in a row—yet her next delivery always ruins her game. Each girl struggles with the sport in her own way, but that never stops them from having fun.

However, amusement is not enough for Rina. As the newest member, she is furious about the others' disregard for their failures. After an argument, Rina decides to quit the club, but Mai refuses to let her leave. During a match to determine if Rina stays, a strange incident occurs after Mai's turkey: the girls are sent back in time!

The group discover that they have landed right into the middle of a battlefield in the Sengoku period. They soon realize that recreating the match between Mai and Rina is the key to returning home. As the girls decide to enjoy their time in the unfamiliar era, Mai must prepare to score a turkey when it matters the most.

[Written by MAL Rewrite]",Original,['Sports'],[],0,21419,12,2025,summer,"[103, 144, 1003, 1680, 1858, 3176]",[1984],6.63
59961,https://myanimelist.net/images/anime/1546/145782.webp,Kizu darake Seijo yori Houfuku wo Komete,"Several centuries ago, a plague ravaged the Kingdom of Geed until a girl with healing powers appeared and saved the nation. Today, she is revered as the goddess Lushe, and a temple in her honor gathers individuals with similar powers to serve the kingdom as so-called saintesses.

Lua Restoatt is a saintess candidate, but her power is defective—she heals by transferring others' injuries to herself, which earned her the nickname ""Broken Saintess."" This flawed ability nearly kills her when she rushes to save Garrett Vance, a knight captain she admires. But Lua's best friend, Arianne Trebias, takes the credit and becomes engaged to Garrett.

Crushed by the betrayal, Lua vows never to heal again and prioritizes her secret second ability: inflicting others with the ailments she once absorbed. After witnessing this, Second Prince Sven Geed Crone approaches Lua and offers an alliance. Hungry for revenge, the once-timid Lua accepts Sven's proposal, ready to strike back at those who have wronged her and help the prince expose dark secrets of the temple.

[Written by MAL Rewrite]",Web manga,"['Fantasy', 'Romance']",[],0,20395,12,2025,summer,[],"[2844, 2983]",6.63
61274,https://myanimelist.net/images/anime/1464/150712.webp,Ginga Tokkyuu Milky☆Subway,"Arrested for reckless space driving, super human Chiharu and cyborg Makina are sentenced to clean the Milky☆Subway—an old interplanetary train.

Easy enough, right? Wrong. When the train suddenly takes off, they are thrown into a high-speed space-train spectacle packed with chaos, no plans, and zero strategy.

Just pure momentum!

(Source: Official website, translated)",Original,"['Comedy', 'Sci-Fi']",[],1,19346,12,2025,summer,"[2074, 2401]",[247],7.95
60130,https://myanimelist.net/images/anime/1359/150668.webp,"Muchuu sa, Kimi ni.","To escape from the monotony of his daily life, Jouji Ema likes to count all the cute things he sees. However, this has become a difficult task at his all-boys school, with one exception: his classmate Miyoshi Hayashi. After a random mishap with Hayashi at the sports festival, the boy starts following Ema around asking him if he thinks he is cute. Ema is puzzled by Hayashi's frank yet naive attitude, but he cannot help but be drawn in by his eccentric personality.

Meanwhile, Yuuichi Medaka's school year takes a wrong step when he is seated in front of Akira Nikaidou, a gloomy boy rumored to put curses on anyone that crosses his path. Determined to get in Nikaidou's good graces, Medaka tries to befriend him, but to no avail. Just when he is about to admit defeat, he discovers that Nikaidou might not be the bad omen everyone believes he is.

[Written by MAL Rewrite]",Manga,['Slice of Life'],[],0,18006,5,2025,summer,[1696],[95],7.32
59322,https://myanimelist.net/images/anime/1231/149888.webp,Shirobuta Kizoku desu ga Zense no Kioku ga Haeta node Hiyoko na Otouto Sodatemasu,"In a world where Western and Asian cultures mix together, the only son of Count Kikunoi from the Kiryuu Empire, is Ageha. His life was already over at the age of 5. He, who was born in a corner of the country, has zero allies or useful skills in addition to being overweight. What's more, it seems that his brother Regulus, who suddenly appeared on his life and was presented for the Count as his brother, will kill him in the future for his right to succeed...

His only weapons, are the abilities of ""cooking and sewing,"" that he suddenly acquired along with the memories of his previous Japanese life. In the midst of all this, Ageha ends up raising his younger brother, but... ""My brother is super cute?"" And before he knows it, he becomes a full-blown doting older brother?!

Making handmade educational toys for his cute little brother and delicious chawanmushi (steamed egg custard)... With the help of his previous life's skills and my power as a housekeeper, he's able to improve the rough life of the people living in his territory. A fantasy of two young brothers managing their territory, where a single step gets even the gods involved in changing their country!

(Source: Shousetsuka ni Narou, translated)",Light novel,"['Fantasy', 'Slice of Life']",[],0,17485,12,2025,summer,"[513, 1492, 1517, 1988, 3106]",[126],6.73
58957,https://myanimelist.net/images/anime/1199/151679.webp,9: Ruler's Crown,"While helping out at an anime convention to promote his city, high school student Kakeru Niimi is caught up in a sudden earthquake. During the emergency, he ends up entering a shrine where he sees a peculiar relic shatter. The very next day, his classmate Miyako Kujou, who was cosplaying at the event, worries that she has been cursed as a result of the earthquake, but Niimi brushes her suspicions off.

However, Niimi's mind changes when he discovers that various people have gained supernatural powers in the city—and that some have started using them for nefarious purposes. Fortunately, Niimi is not alone: he is joined by Miyako, his sister Sora, and a cold girl named Noa Yuuki, who have all awakened to their own abilities. If the group wants to keep their hometown safe, they must strive to prevent any future incidents while unraveling the mystery behind it all.

[Written by MAL Rewrite]",Visual novel,"['Mystery', 'Romance']",[],0,14154,13,2025,summer,"[82, 306, 1289, 1899]",[753],5.81
60505,https://myanimelist.net/images/anime/1845/150343.webp,Necronomico no Cosmic Horror Show,"Miko Kurono is a lesser-known streamer, ""Necronomico,"" who plays video games for her small audience. She has been covering the hospital bills of her close friend and fellow streamer, Mayu Mayusaka, ever since she and other popular streamers mysteriously fell into a coma three months ago.

Desperate for money, Miko agrees to participate in a top-secret beta test for a cutting-edge VR game. After clearing the first level, she and six other streamers come face-to-face with the Old Ones—ancient, evil gods who have returned to take over the Earth but are currently trapped inside the VR world. Miko becomes enraged when she discovers that one of the gods, Cthulhu, has taken the likeness of Mayu and is the one responsible for her condition.

Alongside the others, Miko is now a part of the Old Ones' twisted game called the Cosmic Horror Show, where the elimination of all the players results in humanity's doom. However, knowing that the winner is granted a single wish, Miko sets out to beat the game and save Mayu.

[Written by MAL Rewrite]",Original,"['Supernatural', 'Suspense']",[],0,12544,12,2025,summer,"[1211, 1406, 1412, 1583, 1587, 1680, 1856, 1986, 2741, 2751]",[418],6.15
57820,https://myanimelist.net/images/anime/1967/148714.webp,Kamitsubaki-shi Kensetsuchuu.,"Seven years after humanity was devastated by a major disaster, a beacon of science and prosperity rises in Kamitsubaki City. But lurking in its shadows are Tesseractor, monsters born from human darkness. Only the Witchling, five girls with voices that wield magic, stand against them. With every note, they fight, not just to protect the peace of the city, but to heal a broken world.

(Source: Crunchyroll)",Other,['Sci-Fi'],[],1,11944,12,2025,summer,"[145, 1696, 2658]",[474],5.84
55689,https://myanimelist.net/images/anime/1866/150935.webp,Utagoe wa Mille-Feuille,"Just like any other high school student, first-year Uta Komaki wants to make the most of her youth. With her namesake talent in singing, she attempts to join her school's light music club but repeatedly fails due to her extreme shyness and lack of confidence. Intimidated by the dazzling presence of the club's members, Uta fears to even submit her application.

One day, Uta receives an invitation from Airi Kojou, president of the a cappella club, to check out their club instead. Unlike the light music club, this group performs purely without instruments. Uta soon finds herself amazed by the way the members' voices resonate with one another—delicate yet cohesive, resembling a mille-feuille dessert's thousand layers. Moved, Uta takes a quiet step forward into creating a harmony where everyone shines together.

[Written by MAL Rewrite]",Music,['Slice of Life'],[],0,7506,10,2025,summer,"[144, 843, 1211, 1986]",[755],6.8
58996,https://myanimelist.net/images/anime/1018/150416.webp,Osomatsu-san 4th Season,Fourth season of Osomatsu-san.,Manga,['Comedy'],[],1,6783,12,2025,summer,"[1, 16, 53, 211, 238, 717, 1284, 1632, 1822]",[2951],6.12
60603,https://myanimelist.net/images/anime/1415/150405.webp,Puniru wa Kawaii Slime 2nd Season,Second season of Puniru wa Kawaii Slime.,Manga,['Comedy'],[],1,5997,12,2025,summer,[577],[2705],7.25
61239,https://myanimelist.net/images/anime/1083/150814.webp,Binan Koukou Chikyuu Bouei-bu Haikara!,"It's the Taisho era—a time filled with the scent of romance, and people's hearts are still filled with compassion.

Unzen, Sukayu, Unohana, Oshamanbe, and Aso are all ordinary (?) male students at Binan High School, who spend their days lazing around in the clubroom of the ""do-nothing club"" Earth Defense Club, and live together in the Kurotama dormitory.

One day, while the five are taking a morning bath at the Kurotama dormitory, they notice something slimy moving in the bathtub. When they finally manage to catch it, it turns out to be a talking Pallas's cat named Nuru!

Nuru has come from the distant future with a serious mission to inform them that the Earth is facing an impending threat of destruction. While he says he wants to protect the Earth, he says he's only come to warn them of the crisis, and that it's up to the five of them to decide whether or not they want to fight for the Earth...

Isn't this just an attempt to dodge responsibility? The Defense Club members are suspicious. ""If either is fine with you, I'll do it! That's more fashionable!"" Unzen enthusiastically says. The five decide to fight with free will, and Nuru transforms them into the Haikara Romantic Troupe using feline science.

Meanwhile, a mysterious trio called the Bankara New Elite Squad are scheming in the shadows. They are plotting to take over the Earth.

(Source: Official site, translated and edited)",Original,"['Comedy', 'Fantasy']",[],0,4768,12,2025,summer,[144],[37],6.36
61793,https://myanimelist.net/images/anime/1975/150436.webp,Yami Shibai 15,Fifteenth season of Yami Shibai.,Original,"['Avant Garde', 'Horror', 'Supernatural']",[],1,3579,13,2025,summer,[],[1169],5.68
54145,https://myanimelist.net/images/anime/1878/150315.webp,Cardfight!! Vanguard: Divinez Deluxe Kesshou-hen,Ninth season of Cardfight!! Vanguard: D Series.,Original,['Action'],[],1,2340,12,2025,summer,[775],"[290, 2299, 2300]",6.7
61846,https://myanimelist.net/images/anime/1260/150826.webp,Shuukan Ranobe Anime,A collection of original short episodes based on stories created by light novel authors and illustrators.,Original,"['Action', 'Romance']",[],0,1790,12,2025,summer,[],[3150],
61765,https://myanimelist.net/images/anime/1859/150334.webp,Chibi Godzilla no Gyakushuu 3rd Season,,Original,['Fantasy'],['Kids'],1,488,0,2025,summer,[245],[1229],
59865,https://myanimelist.net/images/anime/1150/150974.webp,Shinobanai! Crypto Ninja Sakuya: San no Maki,Third season of Shinobanai! Crypto Ninja Sakuya.,Other,['Action'],[],1,386,13,2025,summer,[],[866],
61778,https://myanimelist.net/images/anime/1418/150394.webp,Dotoli Munhwasenteo,,Web manga,['Comedy'],[],0,301,26,2025,summer,[],[],
61914,https://myanimelist.net/images/anime/1896/150723.webp,Neko Konogoro: Tenka Toitsu-hen,"Follows Nekotarou, a cat from Kagoshima who aims to unify the country.

(Source: ANN)",Manga,['Comedy'],[],0,300,12,2025,summer,[1077],[432],
61290,https://myanimelist.net/images/anime/1095/150294.webp,Punirunes: Puni 3,Third season of Punirunes.,Original,"['Fantasy', 'Slice of Life']",['Kids'],1,293,26,2025,summer,"[16, 53]",[1231],
62113,https://myanimelist.net/images/anime/1816/151155.webp,Sumikko Gurashi: Sorairo no Mainichi Tokubetsu-hen,An edited broadcast of Sumikko Gurashi: Sorairo no Mainichi featuring new supervision and voice acting.,Picture book,['Slice of Life'],[],0,287,10,2025,summer,[261],[866],
61731,https://myanimelist.net/images/anime/1791/149887.webp,Gakkou de wa Oshiete Kurenai Taisetsu na Koto,"Unique and reliable ""experts"" appear before elementary school students who are struggling with issues such as ""I'm not good at tidying up,"" ""I keep putting off my homework because I'm so obsessed with games,"" and ""My grades aren't improving as much as I'd like,"" and provide passionate instruction to teach them important things that they should learn but that they won't learn at school.

(Source: MANTANWEB, translated)",Book,['Comedy'],['Kids'],0,269,25,2025,summer,[],"[2844, 2983]",
62047,https://myanimelist.net/images/anime/1147/151028.webp,Anmari Yakunitatanai Nihonshi,"A historical variety show in which history-loving comedian Junpei of the duo Syrup delivers animated retellings of historical figures and events that ""probably wouldn't even be on a test"" and ""there's no benefit to knowing""!

(Source: YouTube)",Other,['Comedy'],[],0,258,0,2025,summer,[],[],
62046,https://myanimelist.net/images/anime/1161/151027.webp,Tomica Heroes Jobraver: Tokusou Gattai Robo (TV),"The anime features ""Braver"" units, which combine job-related robots called ""Jobroids"" with ""Armor Tomica"" automobiles related to police, fire fighters, emergency medical personnel, trash collecting, and construction.

(Source: ANN)",Other,[],['Kids'],0,212,25,2025,summer,"[62, 213, 1421, 2437]",[474],
62083,https://myanimelist.net/images/anime/1521/151096.webp,Tomica to Tom (TV),"After you fall asleep or while you're out, what are Tomica and Tom doing? Are they sleeping peacefully in the toy box? Are they just sitting there on the floor? Or maybe... No one knows the story of Tomica and Tom, but today we'll let you in on a special secret.

(Source: Official site, translated)",Other,['Slice of Life'],['Kids'],0,182,0,2025,summer,[],[3046],
61954,https://myanimelist.net/images/anime/1753/150849.webp,Xi Yangyang Yu Hui Tailang: Kuang Ye Xin Yuzhou,,Original,"['Action', 'Comedy']",['Kids'],1,179,60,2025,summer,[],[],
62448,https://myanimelist.net/images/anime/1289/151967.webp,Hello Carbot Season 16,,Original,[],['Kids'],1,131,26,2025,summer,[],[],
